shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence,shape_dist_traveled
p_179862,-122.4049824612,37.8774782748,34,35118.60961960
p_179862,-122.3994509535,37.8666360227,35,36416.72327155
p_179862,-122.398006573,37.8597059727,36,37196.34644782
p_179862,-122.3961744329,37.8535947619,37,37893.55221151
p_179862,-122.3926299411,37.8428606412,38,39125.13612748
p_179862,-122.3890169065,37.8287177213,39,40726.80199698
p_179862,-122.3880186896,37.8217791292,40,41501.93649807
p_179862,-122.3870204727,37.817047897,41,42034.37465749
p_179862,-122.3867229589,37.8130233364,42,42481.84013172
p_179862,-122.3866235275,37.807995812,43,43039.92830049
p_179862,-122.387418979,37.8032036342,44,43576.41850840
p_179862,-122.3878167047,37.8012395371,45,43797.21503270
p_179862,-122.391612,37.795106,46,44555.62718221
p_179875,-122.391612,37.795106,1,0.00000000
p_179875,-122.3880816414,37.8013739832,2,762.02015197
p_179875,-122.3867542645,37.8066927769,3,1363.83001262
p_179875,-122.387043163,37.8141921956,4,2196.60085470
p_179875,-122.3880549621,37.824008144,5,3289.73912527
p_179875,-122.3899512148,37.8321715347,6,4211.07080944
p_179875,-122.3926059686,37.8420555654,7,5332.74616176
p_179875,-122.3943130501,37.8490188777,8,6120.09818032
p_179875,-122.3967781786,37.8573286391,9,7067.60109313
p_179875,-122.3993381198,37.8665356591,10,8114.05760095
p_179875,-122.4022485175,37.8720855502,11,8781.16994281
p_179875,-122.407842463,37.8816648963,12,9952.79931969
p_179875,-122.4141826428,37.893245426,13,11353.95605808
p_179875,-122.4192077124,37.9056857129,14,12803.76801690
p_179875,-122.4222712197,37.9138232086,15,13746.30943640
p_179875,-122.4249055779,37.9245768199,16,14962.17448149
p_179875,-122.4267300023,37.9363013156,17,16273.38398130
p_179875,-122.432513573,37.9478910267,18,17656.60159644
p_179875,-122.434315013,37.9522273518,19,18163.28789063
p_179875,-122.4358320152,37.9572362364,20,18735.01466782
p_179875,-122.4363060784,37.9617215147,21,19234.60143334
p_179875,-122.4336115272,37.9676846184,22,19937.55976568
p_179875,-122.4169245035,37.9853226227,23,22383.43709977
p_179875,-122.4034611093,37.9996690586,24,24366.96656798
p_179875,-122.3935301319,38.0137753491,25,26159.24907071
p_179875,-122.3777524763,38.0270513576,26,28181.82987330
p_179875,-122.342000403,38.0413930423,27,31701.16834261
p_179875,-122.3077636817,38.0513129657,28,34901.73485558
p_179875,-122.2732039724,38.0599600074,29,38083.13929060
p_179875,-122.2563338225,38.0653994419,30,39682.00345179
p_179875,-122.2493701821,38.0678521099,31,40350.98296597
p_179875,-122.2443963071,38.0713878436,32,40937.93796810
p_179875,-122.2439321083,38.0740676679,33,41238.16850913
p_179875,-122.2456927836,38.0775326399,34,41652.63973125
p_179875,-122.2487363819,38.0810001308,35,42121.09009870
p_179875,-122.252851635,38.0862145415,36,42803.25475172
p_179875,-122.257095318,38.0914210336,37,43490.69631075
p_179875,-122.2608397443,38.0947608522,38,43985.99295446
p_179875,-122.2642097279,38.09849341,39,44494.94598499
p_179875,-122.262634357,38.1001125602,40,44721.64975656
p_180271,-122.2694618597,38.1012782948,1,0.00000000
p_180271,-122.2675619668,38.1013584398,2,166.87970886
p_180271,-122.2659887,38.100677,3,324.24423333
p_180271,-122.263959838,38.0997832213,4,527.98663028
p_180271,-122.2635205898,38.0996995441,5,567.61830211
p_180271,-122.2626690225,38.1001055347,6,654.85324881
p_180271,-122.2626691015,38.100104287,7,654.99192135
p_180271,-122.2637471883,38.0995903367,8,765.42967695
p_180271,-122.2640958174,38.0992550193,9,813.60035774
p_180271,-122.2642604478,38.0988206285,10,863.93297065
p_180271,-122.2643088685,38.0984014771,11,910.65154224
p_180271,-122.2640680039,38.0978744523,12,972.84872809
p_180271,-122.2633950484,38.0970922179,13,1077.84063418
p_180271,-122.2615262136,38.0953398282,14,1332.21823498
p_180271,-122.2597481669,38.0937400963,15,1568.55844146
p_180271,-122.2579816955,38.0921854815,16,1800.48213474
p_180271,-122.2563160165,38.0902383519,17,2061.36929510
p_180271,-122.2502141686,38.0827754228,18,3047.65300605
p_180271,-122.2464549653,38.0785124103,19,3624.44144081
p_180271,-122.2446709366,38.0753024487,20,4013.60884757
p_180271,-122.2435877763,38.0731958348,21,4266.01534717
p_180271,-122.2447346519,38.071239639,22,4505.33557956
p_180271,-122.2541074351,38.0658622111,23,5521.56482396
p_180271,-122.2718135489,38.0597541782,24,7216.87754690
p_180271,-122.2923275761,38.0532112655,25,9158.25025875
p_180271,-122.3143996308,38.045031802,26,11297.78344145
p_180271,-122.3377700416,38.0376695036,27,13506.07981907
p_180271,-122.3577647264,38.0301019255,28,15452.07650077
p_180271,-122.379668268,38.0206926705,29,17640.54247292
p_180271,-122.3966199778,38.0095172285,30,19578.22943912
p_180271,-122.4050838497,37.9978583038,31,21070.63956995
p_180271,-122.4151294555,37.9873011478,32,22537.53835791
p_180271,-122.4318859483,37.969565851,33,24995.69618598
p_180271,-122.4358483163,37.9640283228,34,25702.10673019
p_180271,-122.4362261015,37.9568797009,35,26496.26747353
p_180271,-122.4317457272,37.9469053395,36,27671.32253772
p_180271,-122.4268345199,37.9369245364,37,28860.28833586
p_180271,-122.4239895273,37.9203450009,38,30717.45654438
p_180271,-122.4131766054,37.8913107678,39,34077.47600518
p_180271,-122.4049824612,37.8774782748,40,35773.60154095
p_180271,-122.3994509535,37.8666360227,41,37071.71519290
p_180271,-122.398006573,37.8597059727,42,37851.33836917
p_180271,-122.3961744329,37.8535947619,43,38548.54413286
p_180271,-122.3926299411,37.8428606412,44,39780.12804883
p_180271,-122.3890169065,37.8287177213,45,41381.79391833
p_180271,-122.3880186896,37.8217791292,46,42156.92841942
p_180271,-122.3870204727,37.817047897,47,42689.36657884
p_180271,-122.3867229589,37.8130233364,48,43136.83205307
p_180271,-122.3866235275,37.807995812,49,43694.92022184
p_180271,-122.387418979,37.8032036342,50,44231.41042975
p_180271,-122.3878167047,37.8012395371,51,44452.20695405
p_180271,-122.391612,37.795106,52,45210.61910356
p_298487,-122.2940335099,37.7909145631,1,0.00000000
p_298487,-122.2942480745,37.7918676016,2,107.45517470
p_298487,-122.2938263442,37.7919553039,3,145.85549233
p_298487,-122.293301031,37.7920313125,4,192.88788112
p_298487,-122.291253153,37.7923396427,5,376.48219625
p_298487,-122.2897659988,37.7925501267,6,509.53695186
p_298487,-122.2878674107,37.7928496557,7,680.03560521
p_298487,-122.2860399127,37.793130299,8,843.98567560
p_298487,-122.2832300263,37.7934185197,9,1093.53506143
p_298487,-122.2819783292,37.7935668359,10,1205.00454863
p_298487,-122.2803431994,37.793730543,11,1350.16522237
p_298487,-122.2800694446,37.7939059431,12,1381.15525654
p_298487,-122.2800472483,37.7941515026,13,1408.48055907
p_298487,-122.2800768434,37.7942918219,14,1424.27159218
p_298487,-122.2801396657,37.7944692667,15,1444.72915447
p_298487,-122.279777,37.795032,16,1514.88235719
p_298487,-122.280148,37.794442,17,1588.06786782
p_298487,-122.280051,37.794196,18,1616.67746882
p_298487,-122.280062,37.793923,19,1646.99392928
p_298487,-122.280357,37.793722,20,1681.24050352
p_298487,-122.286033,37.793126,21,2185.53039230
p_298487,-122.296783,37.791499,22,3149.45278910
p_298487,-122.298732,37.791221,23,3323.87309841
p_298487,-122.300888,37.791138,24,3513.99891179
p_298487,-122.303844,37.791348,25,3775.40714961
p_298487,-122.326888,37.796441,26,5882.31917718
p_298487,-122.330503,37.797395,27,6217.85298690
p_298487,-122.331611,37.797482,28,6315.91502712
p_298487,-122.332861,37.797206,29,6430.18966504
p_298487,-122.334581,37.796043,30,6629.21587196
p_298487,-122.338025,37.791488,31,7218.80681832
p_298487,-122.339388,37.787567,32,7670.26456581
p_298487,-122.334926,37.773281,33,9303.89546611
p_298487,-122.324624,37.740247,34,13081.11936646
p_298487,-122.337455,37.703509,35,17312.72023790
p_298487,-122.370703,37.664679,36,22525.68330474
p_298487,-122.3714,37.664407,37,22594.19082737
p_298487,-122.372612,37.664203,38,22703.49794733
p_298487,-122.377129,37.664237,39,23102.05717149
p_298487,-122.377274,37.664139,40,23118.84958306
p_298487,-122.377269,37.663774,41,23159.36338152
p_298487,-122.3772452,37.662676,42,23281.24861723
p_298493,-122.391612,37.795106,1,0.00000000
p_298493,-122.3880816414,37.8013739832,2,762.02015197
p_298493,-122.3867542645,37.8066927769,3,1363.83001262
p_298493,-122.387043163,37.8141921956,4,2196.60085470
p_298493,-122.3880549621,37.824008144,5,3289.73912527
p_298493,-122.3899512148,37.8321715347,6,4211.07080944
p_298493,-122.3926059686,37.8420555654,7,5332.74616176
p_298493,-122.3943130501,37.8490188777,8,6120.09818032
p_298493,-122.3967781786,37.8573286391,9,7067.60109313
p_298493,-122.3993381198,37.8665356591,10,8114.05760095
p_298493,-122.4022485175,37.8720855502,11,8781.16994281
p_298493,-122.407842463,37.8816648963,12,9952.79931969
p_298493,-122.4141826428,37.893245426,13,11353.95605808
p_298493,-122.4192077124,37.9056857129,14,12803.76801690
p_298493,-122.4222712197,37.9138232086,15,13746.30943640
p_298493,-122.4249055779,37.9245768199,16,14962.17448149
p_298493,-122.4267300023,37.9363013156,17,16273.38398130
p_298493,-122.432513573,37.9478910267,18,17656.60159644
p_298493,-122.434315013,37.9522273518,19,18163.28789063
p_298493,-122.4358320152,37.9572362364,20,18735.01466782
p_298493,-122.4363060784,37.9617215147,21,19234.60143334
p_298493,-122.4336115272,37.9676846184,22,19937.55976568
p_298493,-122.4169245035,37.9853226227,23,22383.43709977
p_298493,-122.4034611093,37.9996690586,24,24366.96656798
p_298493,-122.3935301319,38.0137753491,25,26159.24907071
p_298493,-122.3777524763,38.0270513576,26,28181.82987330
p_298493,-122.342000403,38.0413930423,27,31701.16834261
p_298493,-122.3077636817,38.0513129657,28,34901.73485558
p_298493,-122.2732039724,38.0599600074,29,38083.13929060
p_298493,-122.2563338225,38.0653994419,30,39682.00345179
p_298493,-122.2493701821,38.0678521099,31,40350.98296597
p_298493,-122.2443963071,38.0713878436,32,40937.93796810
p_298493,-122.2439321083,38.0740676679,33,41238.16850913
p_298493,-122.2456927836,38.0775326399,34,41652.63973125
p_298493,-122.2487363819,38.0810001308,35,42121.09009870
p_298493,-122.252851635,38.0862145415,36,42803.25475172
p_298493,-122.257095318,38.0914210336,37,43490.69631075
p_298493,-122.2608397443,38.0947608522,38,43985.99295446
p_298493,-122.2642097279,38.09849341,39,44494.94598499
p_298493,-122.262634357,38.1001125602,40,44721.64975656
p_298493,-122.2626202798,38.1001299687,41,44723.94289091
p_298493,-122.2694136859,38.1012534241,42,45332.71656957
p_298507,-122.377245,37.662676,1,0.00000000
p_298507,-122.37724,37.664,2,146.95157537
p_298507,-122.377,37.6642,3,177.62986425
p_298507,-122.36516,37.6644,4,1222.52466301
p_298507,-122.36343,37.66577,5,1437.97702913
p_298507,-122.3613,37.66872,6,1815.49586749
p_298507,-122.35739,37.67741,7,2839.82861032
p_298507,-122.35651,37.67987,8,3123.68610561
p_298507,-122.35288,37.69525,9,4860.48880078
p_298507,-122.34956,37.72097,10,7730.14848150
p_298507,-122.3508,37.73437,11,9221.44411103
p_298507,-122.35177,37.74944,12,10896.27106712
p_298507,-122.35094,37.76921,13,13091.80002110
p_298507,-122.3479,37.77986,14,14303.82865395
p_298507,-122.3432,37.78939,15,15439.72531334
p_298507,-122.33877,37.79575,16,16246.29946432
p_298507,-122.33546,37.79762,17,16604.16416568
p_298507,-122.33397,37.79817,18,16748.89696875
p_298507,-122.33159,37.79803,19,16959.08521364
p_298507,-122.3274,37.79714,20,17341.10521719
p_298507,-122.32136,37.79565,21,17898.19034062
p_298507,-122.31441,37.79392,22,18539.73308808
p_298507,-122.30819,37.79264,23,19105.70247192
p_298507,-122.30294,37.79157,24,19583.12877461
p_298507,-122.29554,37.79171,25,20235.10883953
p_298507,-122.29468,37.79171,26,20310.85790103
p_298507,-122.29419,37.79154,27,20357.96164500
p_298507,-122.29398,37.79076,28,20446.48975580
p_530949,-122.39079,37.79436,1,0.00000000
p_530949,-122.3897934667,37.7956775431,2,170.55548183
p_530949,-122.3891436752,37.7959557276,3,235.58396013
p_530949,-122.3870933571,37.7969199243,4,445.49477770
p_530949,-122.3864841906,37.7971041467,5,502.91082010
p_530949,-122.385702051,37.7971695159,6,572.17792193
p_530949,-122.3831676177,37.7969318096,7,796.94933452
p_530949,-122.3792343577,37.7965693061,8,1145.69728780
p_530949,-122.3780385865,37.7964029105,9,1252.62149651
p_530949,-122.3766924038,37.7961652017,10,1374.08646753
p_530949,-122.3733833514,37.7952856728,11,1681.44782130
p_530949,-122.3691104738,37.794242816,12,2075.18678503
p_530949,-122.3649522802,37.7936526674,13,2447.24205978
p_530949,-122.3608761293,37.7931118588,14,2811.24593500
p_530949,-122.3587778893,37.7929395124,15,2997.04364234
p_530949,-122.3568502793,37.7930330106,16,3167.14205919
p_530949,-122.3548897906,37.793409763,17,3344.81016867
p_530949,-122.3539201107,37.7935908064,18,3432.54985619
p_530949,-122.3489211523,37.7950702023,19,3902.46612118
p_530949,-122.347884761,37.7953716633,20,3999.68674545
p_530949,-122.3448437912,37.7960906641,21,4279.15812177
p_530949,-122.339156938,37.7969421034,22,4788.86290532
p_530949,-122.3379836504,37.7971975333,23,4896.01752148
p_530949,-122.3374808129,37.7973299781,24,4942.68034894
p_530949,-122.3354455181,37.7980489598,25,5138.89615614
p_530949,-122.3331588045,37.7985408907,26,5347.56289776
p_530949,-122.3318272058,37.7985414183,27,5464.83973469
p_530949,-122.3297294362,37.7983332941,28,5651.03369074
p_530949,-122.327754003,37.7978981235,29,5831.59560869
p_530949,-122.3261963133,37.7976237754,30,5972.12496485
p_530949,-122.3221975576,37.796554235,31,6343.77986416
p_530949,-122.3198270377,37.795750094,32,6570.84113850
p_530949,-122.3125478657,37.7938768843,33,7244.83569464
p_530949,-122.3081061341,37.7930537923,34,7646.58071692
p_530949,-122.3045623267,37.7924577545,35,7965.64966132
p_530949,-122.3021918068,37.7921360813,36,8177.47471372
p_530949,-122.2992106986,37.7918617118,37,8441.81064942
p_530949,-122.2966127046,37.7917765625,38,8670.83749322
p_530949,-122.2935956794,37.7920698543,39,8938.56369461
p_530949,-122.2914047444,37.7924577545,40,9136.28493236
p_530949,-122.2890074024,37.7930632532,41,9357.87762824
p_530949,-122.2872235264,37.7933470791,42,9518.12579639
p_530949,-122.2843621413,37.7936119822,43,9771.86074623
p_530949,-122.2823148742,37.7938958059,44,9954.91078843
p_530949,-122.2812253928,37.794160707,45,10055.27304254
p_530949,-122.280267607,37.794302618,46,10141.09011562
p_530949,-122.279777,37.795032,47,10232.85652110
p_530954,-122.279777,37.795032,1,0.00000000
p_530954,-122.2801502526,37.7944401138,2,73.46146635
p_530954,-122.2800477321,37.7941700694,3,104.76502065
p_530954,-122.2800646373,37.7939183139,4,132.74765080
p_530954,-122.2803608076,37.7937172795,5,167.07498245
p_530954,-122.2832181413,37.7934058688,6,421.10597062
p_530954,-122.28613136,37.7931140528,7,679.73396387
p_530954,-122.287710318,37.7928637751,8,821.55387628
p_530954,-122.2931448359,37.7920467399,9,1308.73753851
p_530954,-122.2941402351,37.7918948205,10,1398.01905078
p_530954,-122.2939864395,37.7908685119,11,1512.73427344
p_530954,-122.2939860208,37.7908688816,12,1512.78944591
p_530954,-122.2943298497,37.7917594343,13,1616.16951350
p_530954,-122.2944904574,37.7918420324,14,1633.02678887
p_530954,-122.2952476083,37.7917352592,15,1700.76159359
p_530954,-122.2965656116,37.7916506463,16,1817.23100304
p_530954,-122.29668543,37.7916546755,17,1827.79413040
p_530954,-122.2983098817,37.791712867,18,1971.02207722
p_530954,-122.2992582322,37.7917451005,19,2054.62964178
p_530954,-122.3002005457,37.7918406103,20,2138.30305706
p_530954,-122.3022668628,37.7920176852,21,2321.36248326
p_530954,-122.3050692461,37.7924120653,22,2572.04689481
p_530954,-122.3077417001,37.7928845614,23,2813.20584132
p_530954,-122.3103095236,37.7933581432,24,3045.40406961
p_530954,-122.3125752177,37.7937725708,25,3250.19484898
p_530954,-122.3131659993,37.7939198135,26,3304.73566864
p_530954,-122.3160158913,37.7946332734,27,3567.94132201
p_530954,-122.3199666889,37.7956617039,28,3934.15691217
p_530954,-122.3221550012,37.7964034392,29,4143.73962808
p_530954,-122.3235207028,37.7967814797,30,4271.13169296
p_530954,-122.3262848867,37.7975004516,31,4527.32921855
p_530954,-122.3278582656,37.7977780275,32,4669.28540371
p_530954,-122.3298162292,37.7982057653,33,4848.14479629
p_530954,-122.3318087451,37.7984105325,34,5025.09623377
p_530954,-122.3331390086,37.7984014318,35,5142.26002569
p_530954,-122.335425219,37.7978690357,36,5352.10465376
p_530954,-122.3375617028,37.7971318657,37,5557.29134566
p_530954,-122.3391626259,37.7967814798,38,5703.55618435
p_530954,-122.3416215978,37.7964538447,39,5923.16068928
p_530954,-122.3447612024,37.7959350862,40,6205.61230660
p_530954,-122.3478078969,37.7952479531,41,6484.57973374
p_530954,-122.3512458506,37.7942149662,42,6808.36296569
p_530954,-122.3538718253,37.7934459049,43,7054.90186332
p_530954,-122.3548162547,37.7932775295,44,7140.15911609
p_530954,-122.3568260468,37.7928952703,45,7322.19246897
p_530954,-122.359031753,37.7928100895,46,7516.69866688
p_530954,-122.3608169551,37.7929557124,47,7674.76586706
p_530954,-122.3626239846,37.7932074058,48,7836.35972521
p_530954,-122.3657183782,37.7936034705,49,8112.43110571
p_530954,-122.3690240864,37.7940585363,50,8407.93910908
p_530954,-122.3724274877,37.7947911865,51,8718.53497210
p_530954,-122.3739721472,37.7952017851,52,8862.01321709
p_530954,-122.3767663585,37.7959286771,53,9121.00258557
p_530954,-122.3791656814,37.7963752253,54,9338.05758621
p_530954,-122.3811238431,37.7965554898,55,9511.67872412
p_530954,-122.3835448749,37.7967873599,56,9726.45715778
p_530954,-122.3856684546,37.7969762407,57,9914.66094007
p_530954,-122.3864688305,37.796927183,58,9985.36330150
p_530954,-122.3870695272,37.7967386276,59,10042.25816716
p_530954,-122.3891126625,37.7958401374,60,10247.99301270
p_530954,-122.39079,37.79436,61,10468.93319248
p_530966,-122.2940335099,37.7909145631,1,0.00000000
p_530966,-122.2942480745,37.7918676016,2,107.45517470
p_530966,-122.2938263442,37.7919553039,3,145.85549233
p_530966,-122.293301031,37.7920313125,4,192.88788112
p_530966,-122.291253153,37.7923396427,5,376.48219625
p_530966,-122.2897659988,37.7925501267,6,509.53695186
p_530966,-122.2878674107,37.7928496557,7,680.03560521
p_530966,-122.2860399127,37.793130299,8,843.98567560
p_530966,-122.2832300263,37.7934185197,9,1093.53506143
p_530966,-122.2819783292,37.7935668359,10,1205.00454863
p_530966,-122.2803431994,37.793730543,11,1350.16522237
p_530966,-122.2800694446,37.7939059431,12,1381.15525654
p_530966,-122.2800472483,37.7941515026,13,1408.48055907
p_530966,-122.2800768434,37.7942918219,14,1424.27159218
p_530966,-122.2801396657,37.7944692667,15,1444.72915447
p_530966,-122.279777,37.795032,16,1514.88235719
p_530966,-122.2801551418,37.7944630126,17,1586.27987543
p_530966,-122.2803624501,37.7942929166,18,1612.54443031
p_530966,-122.2819944523,37.7939545707,19,1761.11166710
p_530966,-122.2837878825,37.7936725911,20,1922.14379108
p_530966,-122.2854644451,37.7935079655,21,2070.93838085
p_530966,-122.2874451128,37.7933047216,22,2246.84468244
p_530966,-122.2888289482,37.7930957066,23,2370.91902478
p_530966,-122.2913001117,37.79248097,24,2599.02065903
p_530966,-122.2934355332,37.7920883544,25,2792.08996606
p_530966,-122.2954565649,37.7918402171,26,2972.22038545
p_530966,-122.2965253525,37.7917824979,27,3066.57712744
p_530966,-122.2990659148,37.7918727298,28,3290.57428093
p_530966,-122.3017377871,37.792089286,29,3527.13701954
p_530966,-122.3022481752,37.7921339498,30,3572.36441829
p_530966,-122.3051244666,37.7925269079,31,3829.43392024
p_530966,-122.3113589783,37.7936431083,32,4392.36352430
p_530966,-122.3125386143,37.7938457549,33,4498.67006561
p_530966,-122.3177574113,37.7951776294,34,4981.51237811
p_530966,-122.3215745262,37.7963204037,35,5340.83798931
p_530966,-122.3221295332,37.7965248548,36,5394.73056579
p_530966,-122.3238315077,37.7969976014,37,5553.54908994
p_530966,-122.326164849,37.7976037761,38,5769.78833154
p_530966,-122.3278115941,37.7978893873,39,5918.24640550
p_530966,-122.3297196006,37.7983280565,40,6093.20118649
p_530966,-122.3317623533,37.7985239663,41,6274.42047477
p_530966,-122.3331519286,37.7985299369,42,6396.80524454
p_530966,-122.3354533941,37.7980359027,43,6606.78710167
p_530966,-122.3376088084,37.7972771869,44,6814.46164281
p_530966,-122.3391883306,37.7969322093,45,6958.74960841
p_530966,-122.3432468868,37.796352984,46,7321.94007662
p_530966,-122.3448432168,37.7960931829,47,7465.46339069
p_530966,-122.3478884814,37.7953776605,48,7745.18742310
p_530966,-122.3525279706,37.7939821072,49,8182.19120123
p_530966,-122.3539058115,37.7935849476,50,8311.30659377
p_530966,-122.3568452005,37.7930496976,51,8576.93206481
p_530966,-122.3587110736,37.792943657,52,8741.69679528
p_530966,-122.3608261557,37.7931102921,53,8928.90642077
p_530966,-122.3651975636,37.7936862001,54,9319.20261129
p_530966,-122.3685079323,37.7941457035,55,9615.19921141
p_530966,-122.369045148,37.7942269353,56,9663.36710300
p_530966,-122.3719014674,37.7949086101,57,9926.07405538
p_530966,-122.375092222,37.7957435755,58,10221.98944036
p_530966,-122.3766560147,37.7961603725,59,10367.28249575
p_530966,-122.3790075259,37.7965542196,60,10578.95441419
p_530966,-122.3806177999,37.7966956,61,10721.64393762
p_530966,-122.3836686912,37.7969694984,62,10992.06308304
p_530966,-122.3856711872,37.7971568022,63,11169.65185902
p_530966,-122.3865018841,37.7971012603,64,11243.07381570
p_530966,-122.387070592,37.7969346342,65,11296.46748400
p_530966,-122.3882207877,37.796409507,66,11413.34104568
p_530966,-122.3897288221,37.7956773524,67,11569.04926435
p_530966,-122.3901739317,37.7955198547,68,11611.97349522
p_530966,-122.39079,37.79436,69,11751.67690759
p_531019,-122.39107,37.79472,1,0.00000000
p_531019,-122.3861150078,37.7968905177,2,498.49247337
p_531019,-122.3791142113,37.7962277008,3,1119.45776222
p_531019,-122.3768236281,37.7957433308,4,1328.24184400
p_531019,-122.37259548,37.79430805,5,1733.28501268
p_531019,-122.3670883561,37.7905607394,6,2372.25285405
p_531019,-122.3569597459,37.7840912396,7,3517.50836513
p_531019,-122.3522415736,37.7805638269,8,4088.50176791
p_531019,-122.3469584225,37.7772769124,9,4679.86683245
p_531019,-122.3413476231,37.7743035444,10,5274.21778235
p_531019,-122.3329425828,37.7704160694,11,6131.26604251
p_531019,-122.3199994887,37.7656783429,12,7387.06040006
p_531019,-122.3116197705,37.762632506,13,8199.13529116
p_531019,-122.2986542985,37.7582576874,14,9440.52442718
p_531019,-122.285746903,37.7530425492,15,10716.77760436
p_531019,-122.2796715093,37.7501665374,16,11340.12581108
p_531019,-122.2752423888,37.7473648432,17,11839.19251296
p_531019,-122.2720154581,37.7448882572,18,12234.72334003
p_531019,-122.2642938328,37.7390640952,19,13173.37295458
p_531019,-122.2615882459,37.737105197,20,13496.08821986
p_531019,-122.2598911696,37.7363724768,21,13666.35548277
p_531019,-122.2589325799,37.7360642432,22,13757.51459791
p_531019,-122.2581425334,37.7360059286,23,13827.45444639
p_531019,-122.2573840888,37.7362391868,24,13899.14641914
p_531019,-122.256966,37.736528,25,13947.99011216
p_531020,-122.256966,37.736528,1,0.00000000
p_531020,-122.2573599228,37.7362382865,2,47.32501024
p_531020,-122.2580898549,37.7360270946,3,115.80268199
p_531020,-122.2588375902,37.7360552536,4,181.78687759
p_531020,-122.260030406,37.736421319,5,294.50628970
p_531020,-122.2615792863,37.7370971273,6,450.28151069
p_531020,-122.2642888356,37.7390652641,7,773.94614640
p_531020,-122.2718287772,37.744780336,8,1692.64944826
p_531020,-122.2755616888,37.7474664284,9,2136.63530119
p_531020,-122.279674233,37.7501129142,10,2603.16223225
p_531020,-122.2854193484,37.7529638355,11,3200.21526294
p_531020,-122.292397825,37.7557460882,12,3888.37006489
p_531020,-122.2992405128,37.7582559617,13,4552.59796794
p_531020,-122.3076324011,37.7611835209,14,5360.31803915
p_531020,-122.311648852,37.7625253171,15,5744.28912918
p_531020,-122.3183991255,37.7650433634,16,6401.46926102
p_531020,-122.3271079325,37.7681802831,17,7244.09947319
p_531020,-122.3328863478,37.7702945771,18,7804.69899862
p_531020,-122.336420793,37.7718815231,19,8162.46385680
p_531020,-122.3403879135,37.7737656617,20,8569.76377626
p_531020,-122.3466826499,37.7771141953,21,9237.35132199
p_531020,-122.351543787,37.7801722546,22,9783.79537548
p_531020,-122.3568925241,37.7838531503,23,10407.43365913
p_531020,-122.3677320481,37.7909852302,24,11647.71266409
p_531020,-122.3700968387,37.7928071088,25,11938.01595697
p_531020,-122.3725478156,37.7943674218,26,12214.77474602
p_531020,-122.3760299458,37.7955198837,27,12547.07464646
p_531020,-122.3791321665,37.796176763,28,12829.86420360
p_531020,-122.3859727128,37.7968490698,29,13436.94618527
p_531020,-122.39107,37.79472,30,13944.28765469
p_531490,-122.39125,37.79476,1,0.00000000
p_531490,-122.38932,37.79807,2,404.80465401
p_531490,-122.38805,37.80217,3,873.41859662
p_531490,-122.38539,37.81128,4,1911.34186156
p_531490,-122.38678,37.82495,5,3433.54477984
p_531490,-122.38897,37.83625,6,4702.50010658
p_531490,-122.38972,37.84358,7,5518.75614988
p_531490,-122.39087,37.85396,8,6675.30724325
p_531490,-122.39295,37.86815,9,8260.90984704
p_531490,-122.39555,37.88338,10,9966.75726824
p_531490,-122.39699,37.8941,11,11163.34041280
p_531490,-122.39733,37.89953,12,11766.78213739
p_531490,-122.39728,37.90235,13,12079.81780740
p_531490,-122.39687,37.90362,14,12225.31987609
p_531490,-122.39555,37.9057,15,12483.73246233
p_531490,-122.39335,37.90627,16,12687.29175491
p_531490,-122.38845,37.90581,17,13121.23353648
p_531490,-122.37801,37.90402,18,14060.63757975
p_531490,-122.36925,37.90281,19,14842.67658053
p_531490,-122.36538,37.90276,20,15183.08167333
p_531490,-122.36336,37.90339,21,15374.00305044
p_531490,-122.36221,37.90431,22,15517.72709647
p_531490,-122.36186,37.90616,23,15725.36150135
p_531490,-122.36152,37.90795,24,15926.27942136
p_531490,-122.36054,37.90881,25,16054.88432764
p_531490,-122.3592572426,37.909488682,26,16190.53076819
p_531492,-122.3592775639,37.9094840203,1,0.00000000
p_531492,-122.36054,37.90881,2,133.87411297
p_531492,-122.3615209581,37.9079471855,3,262.76743744
p_531492,-122.3618606796,37.9061561549,4,463.79483008
p_531492,-122.3622124293,37.9043021016,5,671.89699428
p_531492,-122.3633615283,37.9033884324,6,815.06669136
p_531492,-122.365386045,37.9027563859,7,1006.44091456
p_531492,-122.3692627392,37.9028111957,8,1347.44378489
p_531492,-122.3780247704,37.9040236632,9,2129.70581522
p_531492,-122.3884584675,37.9058107034,10,3068.49860681
p_531492,-122.393364722,37.906269125,11,3502.96606339
p_531492,-122.3955544738,37.9056223895,12,3708.48674033
p_531492,-122.3968819596,37.9035874788,13,3962.73970186
p_531492,-122.3972795408,37.9023451368,14,4104.99729065
p_531492,-122.3973289171,37.89951917,15,4418.69440644
p_531492,-122.3969863852,37.8940804275,16,5023.11637343
p_531492,-122.3955523742,37.8833634878,17,6219.30608222
p_531492,-122.3929510486,37.868076549,18,7931.43209283
p_531492,-122.3908694105,37.8539508573,19,9509.96152417
p_531492,-122.3897201952,37.8435723068,20,10666.34630855
p_531492,-122.388967552,37.8361700111,21,11490.61933027
p_531492,-122.3867794309,37.824942126,22,12751.63862939
p_531492,-122.385395011,37.8112680332,23,14274.25493733
p_531492,-122.3880584529,37.8021403946,24,15314.15388073
p_531492,-122.3893256234,37.7980609247,25,15780.49561158
