shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_1274523,37.5821,-122.06566,128,8263.06910554
p_1274523,37.58188,-122.06588,129,8294.27532733
p_1274523,37.58166,-122.0663,130,8338.68801029
p_1274523,37.58153,-122.06647,131,8359.51253621
p_1274523,37.581242,-122.066805,132,8403.07089907
p_1274523,37.5812419960122,-122.066804994392,133,8403.07156334
p_1274523,37.58121,-122.06676,134,8408.40131972
p_1274523,37.580315,-122.067546,135,8529.59359913
p_1274523,37.58031,-122.06755,136,8530.25147322
p_1274523,37.57996,-122.0679,137,8579.89820322
p_1274523,37.5795879995945,-122.068295999334,138,8634.01123782
p_1274523,37.57956,-122.06825,139,8639.12659821
p_1274523,37.578396,-122.069275,140,8796.88530731
p_1274523,37.57839,-122.06928,141,8797.68438917
p_1274523,37.577285,-122.070306,142,8950.18020733
p_1274523,37.5772849705369,-122.070305969358,143,8950.18445228
p_1274523,37.57726,-122.07028,144,8953.78212554
p_1274523,37.57658,-122.07088,145,9046.00540238
p_1274523,37.57643,-122.07103,146,9067.28296491
p_1274523,37.57611,-122.07143,147,9117.38198678
p_1274523,37.57587,-122.0718,148,9159.54596483
p_1274523,37.5757660110636,-122.072165961065,149,9193.87199827
p_1274523,37.575766,-122.072166,150,9193.87565029
p_1274523,37.57571,-122.07214,151,9200.50178248
p_1274523,37.57549,-122.07269,152,9254.87739136
p_1274523,37.575446,-122.072664,153,9260.27401408
p_1274523,37.57544,-122.07266,154,9261.02788203
p_1274523,37.57523,-122.07247,155,9289.74971622
p_1274523,37.575,-122.07222,156,9323.50408001
p_1274523,37.574678,-122.071719,157,9380.38902912
p_1274523,37.5746780322207,-122.071718975835,158,9380.39319393
p_1274523,37.57469,-122.07171,159,9381.94013723
p_1274523,37.57447,-122.07125,160,9429.34723437
p_1274523,37.57451,-122.07121,161,9435.02130914
p_1274523,37.57447,-122.07125,162,9440.69538391
p_1274523,37.57404,-122.0705,163,9522.34821764
p_1274523,37.573846,-122.070154,164,9559.73586581001
p_1274523,37.5738460114438,-122.070153993324,165,9559.73726616001
p_1274523,37.57387,-122.07014,166,9562.67268926001
p_1274523,37.57373,-122.06968,167,9606.17781922001
p_1274523,37.57365,-122.06923,168,9646.90967846001
p_1274523,37.57365,-122.069229,169,9646.99801698001
p_1274523,37.57357,-122.06876,170,9689.36956625
p_1274523,37.5734,-122.06879,171,9708.42280675
p_1274523,37.5731,-122.06874,172,9742.01101936
p_1274523,37.5730440408333,-122.068744996354,173,9748.23750194
p_1274523,37.573044,-122.068745,174,9748.24204539
p_1274523,37.57305,-122.06872,175,9750.54874237001
p_1274523,37.57291,-122.06866,176,9766.96626298001
p_1274523,37.572731,-122.068461,177,9793.49427966001
p_1274523,37.5727,-122.06843,178,9797.89172726001
p_1274523,37.5724030024237,-122.069053994908,179,9862.11936320001
p_1274523,37.572403,-122.069054,180,9862.11988734001
p_1274523,37.57238,-122.06905,181,9864.69696130001
p_1274523,37.57194,-122.06988,182,9952.79364749001
p_1274523,37.57167,-122.07042,183,10009.12909406
p_1274523,37.57152,-122.07067,184,10036.78632071
p_1274523,37.5712,-122.07109,185,10088.14839098
p_1274523,37.571036,-122.071206,186,10109.03690071
p_1274523,37.57103,-122.07121,187,10109.79077798
p_1274523,37.57058,-122.07155,188,10168.07161044
p_1274523,37.570454,-122.071667,189,10185.4612888
p_1274523,37.5704539929471,-122.07166698136,190,10185.46311207
p_1274523,37.57044,-122.07163,191,10189.08048515
p_1274523,37.570209,-122.071717,192,10215.84603082
