zone_id,access_node_id,distance,geometry
143.0,1000040.0,1294.1678891761226,"LINESTRING (-122.25891021 37.85474859, -122.251271 37.844795)"
144.0,1000006.0,628.3898786629608,"LINESTRING (-122.27609877 37.85046008, -122.26975 37.853069)"
145.0,1000006.0,1195.5639013453558,"LINESTRING (-122.28297908 37.850521, -122.26975 37.853069)"
149.0,1000021.0,1395.238469291094,"LINESTRING (-122.23297017 37.76448483, -122.224067 37.774873)"
151.0,1000025.0,1923.1647795057631,"LINESTRING (-122.26921327 37.78035015, -122.265232 37.797357)"
170.0,1000008.0,1700.476417637549,"LINESTRING (-122.11017893 37.7052156, -122.126431 37.696938)"
172.0,1000010.0,1800.367571165,"LINESTRING (-122.08313543 37.705834, -122.075615 37.690776)"
173.0,1000010.0,1243.9934277523691,"LINESTRING (-122.06588504 37.69889289, -122.075615 37.690776)"
174.0,1000010.0,1078.240914179783,"LINESTRING (-122.08376101 37.69802035, -122.075615 37.690776)"
175.0,1000010.0,398.16536633484895,"LINESTRING (-122.07942821 37.69270398, -122.075615 37.690776)"
176.0,1000010.0,707.6618836718355,"LINESTRING (-122.06847906 37.68784094, -122.075615 37.690776)"
177.0,1000010.0,944.1523483324627,"LINESTRING (-122.08392918 37.68540873, -122.075615 37.690776)"
177.0,1000023.0,1763.3196382886222,"LINESTRING (-122.08392918 37.68540873, -122.086941 37.669731)"
178.0,1000041.0,1890.0260510750472,"LINESTRING (-122.14756507 37.73525122, -122.160713 37.721806)"
179.0,1000041.0,1218.758885844821,"LINESTRING (-122.15722734 37.73241417, -122.160713 37.721806)"
180.0,1000041.0,1075.6658784417234,"LINESTRING (-122.16671892 37.73023301, -122.160713 37.721806)"
182.0,1000041.0,877.7751349269361,"LINESTRING (-122.16990649 37.71873486, -122.160713 37.721806)"
183.0,1000041.0,406.06051543988497,"LINESTRING (-122.15612001 37.72217594, -122.160713 37.721806)"
184.0,1000041.0,1573.4270478936892,"LINESTRING (-122.14386218 37.72655791, -122.160713 37.721806)"
187.0,1000041.0,1788.0175659520107,"LINESTRING (-122.144749 37.71185134, -122.160713 37.721806)"
188.0,1000008.0,874.7928015082002,"LINESTRING (-122.13433904 37.70170683, -122.126431 37.696938)"
189.0,1000008.0,1954.4980994248233,"LINESTRING (-122.14794408 37.70132152, -122.126431 37.696938)"
194.0,1000008.0,1478.1688370155048,"LINESTRING (-122.11464818 37.6874626, -122.126431 37.696938)"
195.0,1000008.0,249.22255822019685,"LINESTRING (-122.12438839 37.69849085, -122.126431 37.696938)"
196.0,1000008.0,1077.687884009655,"LINESTRING (-122.11442148 37.69884465, -122.126431 37.696938)"
197.0,1000008.0,1412.105055455609,"LINESTRING (-122.11150101 37.69227886, -122.126431 37.696938)"
