feed_timestamp,alert_id,cause,effect,severity_level,header_text_en,description_text_en,url_en,active_period_start,active_period_end,active_period_count,affected_route_id,affected_stop_id,affected_agency_id,affected_trip_id,affected_direction_id
2025-10-04 00:11:54,RTA:15477270,OTHER_CAUSE,NO_SERVICE,WARNING,Rt. 45 Eastbound Bus Stop Closure at Broadway Rd. and Cottonwood Dr.,"Tempe's Eastbound bus stop at Broadway Rd. and Cottonwood Dr. is closed. Passengers will need to use the alternate bus stops listed below.

Bus Stop Closure:
#13112 Broadway Rd & Cottonwood Dr (EB Broadway Rd & FS Cottonwood Dr) 

Alternate Stops:
#13111 Broadway Rd & Price Rd (EB Broadway Rd & NS Price Rd) 
#13113 Broadway Rd & El Dorado (EB Broadway Rd & FS El Dorado)",,2025-09-22 21:02:00,2025-11-01 06:59:00,1,45,157,,,
2025-10-04 00:11:54,RTA:15477270,OTHER_CAUSE,NO_SERVICE,WARNING,Rt. 45 Eastbound Bus Stop Closure at Broadway Rd. and Cottonwood Dr.,"Tempe's Eastbound bus stop at Broadway Rd. and Cottonwood Dr. is closed. Passengers will need to use the alternate bus stops listed below.

Bus Stop Closure:
#13112 Broadway Rd & Cottonwood Dr (EB Broadway Rd & FS Cottonwood Dr) 

Alternate Stops:
#13111 Broadway Rd & Price Rd (EB Broadway Rd & NS Price Rd) 
#13113 Broadway Rd & El Dorado (EB Broadway Rd & FS El Dorado)",,2025-09-22 21:02:00,2025-11-01 06:59:00,1,45,1096,,,
2025-10-04 00:11:54,RTA:15477270,OTHER_CAUSE,NO_SERVICE,WARNING,Rt. 45 Eastbound Bus Stop Closure at Broadway Rd. and Cottonwood Dr.,"Tempe's Eastbound bus stop at Broadway Rd. and Cottonwood Dr. is closed. Passengers will need to use the alternate bus stops listed below.

Bus Stop Closure:
#13112 Broadway Rd & Cottonwood Dr (EB Broadway Rd & FS Cottonwood Dr) 

Alternate Stops:
#13111 Broadway Rd & Price Rd (EB Broadway Rd & NS Price Rd) 
#13113 Broadway Rd & El Dorado (EB Broadway Rd & FS El Dorado)",,2025-09-22 21:02:00,2025-11-01 06:59:00,1,45,193,,,
2025-10-04 00:11:54,RTA:15477798,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62  Detour between Tempe Transportation Center and Veterans Way/University Dr. - Construction,"Northbound:
Exit Tempe Transportation Center;
Eastbound on 5th St./Veterans Way,
East on University Dr. to resume regular route.

Southbound:
Regular route to University Dr./Veterans Way; 
Northwest on Veterans Way/5th St.; 
West on 5th St. to  Tempe Transportation Center to resume regular route.

Bus Stop Closures:
#12061 University Dr & College Av (EB University Dr & FS College Av) 
#12062 University Dr & Palo Verde Dorms (EB University Dr & AT Palo Verde Dorms)	
#12181 University Dr & Palo Verde Dorms (WB University Dr & AT Palo Verde Dorms) 	
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,62,3327,,,
2025-10-04 00:11:54,RTA:15477798,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62  Detour between Tempe Transportation Center and Veterans Way/University Dr. - Construction,"Northbound:
Exit Tempe Transportation Center;
Eastbound on 5th St./Veterans Way,
East on University Dr. to resume regular route.

Southbound:
Regular route to University Dr./Veterans Way; 
Northwest on Veterans Way/5th St.; 
West on 5th St. to  Tempe Transportation Center to resume regular route.

Bus Stop Closures:
#12061 University Dr & College Av (EB University Dr & FS College Av) 
#12062 University Dr & Palo Verde Dorms (EB University Dr & AT Palo Verde Dorms)	
#12181 University Dr & Palo Verde Dorms (WB University Dr & AT Palo Verde Dorms) 	
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,62,6099,,,
2025-10-04 00:11:54,RTA:15477798,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62  Detour between Tempe Transportation Center and Veterans Way/University Dr. - Construction,"Northbound:
Exit Tempe Transportation Center;
Eastbound on 5th St./Veterans Way,
East on University Dr. to resume regular route.

Southbound:
Regular route to University Dr./Veterans Way; 
Northwest on Veterans Way/5th St.; 
West on 5th St. to  Tempe Transportation Center to resume regular route.

Bus Stop Closures:
#12061 University Dr & College Av (EB University Dr & FS College Av) 
#12062 University Dr & Palo Verde Dorms (EB University Dr & AT Palo Verde Dorms)	
#12181 University Dr & Palo Verde Dorms (WB University Dr & AT Palo Verde Dorms) 	
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,62,867,,,
2025-10-04 00:11:54,RTA:15477798,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62  Detour between Tempe Transportation Center and Veterans Way/University Dr. - Construction,"Northbound:
Exit Tempe Transportation Center;
Eastbound on 5th St./Veterans Way,
East on University Dr. to resume regular route.

Southbound:
Regular route to University Dr./Veterans Way; 
Northwest on Veterans Way/5th St.; 
West on 5th St. to  Tempe Transportation Center to resume regular route.

Bus Stop Closures:
#12061 University Dr & College Av (EB University Dr & FS College Av) 
#12062 University Dr & Palo Verde Dorms (EB University Dr & AT Palo Verde Dorms)	
#12181 University Dr & Palo Verde Dorms (WB University Dr & AT Palo Verde Dorms) 	
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,62,825,,,
2025-10-04 00:11:54,RTA:15477790,CONSTRUCTION,NO_SERVICE,WARNING,Mars Detour between Tempe Transportation Center and University Dr./McAllister Ave. - Construction,"Northbound:
Regular route to McAllister Ave./University Dr.; 
Continue northwest on Veterans Way/5th St. to Tempe Transportation Center.

Southbound:
Exit Tempe Transportation Center;
Eastbound on 5th St./ Veterans Way; 
Continue south on McAllister Ave. to resume regular route.

Bus Stop Closures:
#12061 University Dr & College Av (EB University Dr & FS College Av) 
#12062 University Dr & Palo Verde Dorms (EB University Dr & AT Palo Verde Dorms) 
#12181 University Dr & Palo Verde Dorms (WB University Dr & AT Palo Verde Dorms)
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,MARS,3327,,,
2025-10-04 00:11:54,RTA:15477790,CONSTRUCTION,NO_SERVICE,WARNING,Mars Detour between Tempe Transportation Center and University Dr./McAllister Ave. - Construction,"Northbound:
Regular route to McAllister Ave./University Dr.; 
Continue northwest on Veterans Way/5th St. to Tempe Transportation Center.

Southbound:
Exit Tempe Transportation Center;
Eastbound on 5th St./ Veterans Way; 
Continue south on McAllister Ave. to resume regular route.

Bus Stop Closures:
#12061 University Dr & College Av (EB University Dr & FS College Av) 
#12062 University Dr & Palo Verde Dorms (EB University Dr & AT Palo Verde Dorms) 
#12181 University Dr & Palo Verde Dorms (WB University Dr & AT Palo Verde Dorms)
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,MARS,6099,,,
2025-10-04 00:11:54,RTA:15477790,CONSTRUCTION,NO_SERVICE,WARNING,Mars Detour between Tempe Transportation Center and University Dr./McAllister Ave. - Construction,"Northbound:
Regular route to McAllister Ave./University Dr.; 
Continue northwest on Veterans Way/5th St. to Tempe Transportation Center.

Southbound:
Exit Tempe Transportation Center;
Eastbound on 5th St./ Veterans Way; 
Continue south on McAllister Ave. to resume regular route.

Bus Stop Closures:
#12061 University Dr & College Av (EB University Dr & FS College Av) 
#12062 University Dr & Palo Verde Dorms (EB University Dr & AT Palo Verde Dorms) 
#12181 University Dr & Palo Verde Dorms (WB University Dr & AT Palo Verde Dorms)
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,MARS,867,,,
2025-10-04 00:11:54,RTA:15477790,CONSTRUCTION,NO_SERVICE,WARNING,Mars Detour between Tempe Transportation Center and University Dr./McAllister Ave. - Construction,"Northbound:
Regular route to McAllister Ave./University Dr.; 
Continue northwest on Veterans Way/5th St. to Tempe Transportation Center.

Southbound:
Exit Tempe Transportation Center;
Eastbound on 5th St./ Veterans Way; 
Continue south on McAllister Ave. to resume regular route.

Bus Stop Closures:
#12061 University Dr & College Av (EB University Dr & FS College Av) 
#12062 University Dr & Palo Verde Dorms (EB University Dr & AT Palo Verde Dorms) 
#12181 University Dr & Palo Verde Dorms (WB University Dr & AT Palo Verde Dorms)
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,MARS,825,,,
2025-10-04 00:11:54,RTA:15477774,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62 Detour on Hardy Dr. between Baseline Rd. and Southern Ave. - Construction,"Northbound;
Regular route to Hardy Dr. and Baseline Rd.,
West on Baseline Rd.,
North on Priest Dr.,
East on Southern Ave.,
North on Hardy Dr. to resume regular route.

Southbound:
Regular route to Hardy Dr. and Southern Ave;
West on Southern Ave.,
South on Priest Dr.,
East on Baseline Rd.,
South on Hardy Dr. to resume regular route.

Bus Stop Closure:
#14144 Hardy Dr & Baseline Rd (NB Hardy Dr & FS Baseline Rd) 
#14145 Hardy Dr & Minton Dr (NB Hardy Dr & NS Minton Dr) 
#14146 Hardy Dr & Greenway Dr (NB Hardy Dr & FS Greenway Dr) 
#14147 Hardy Dr & Manhatton Dr (NB Hardy Dr & NS Manhatton Dr) 
#14186 Hardy Dr & Southern Av (SB Hardy Dr & FS Southern Av) 
#14187 Hardy Dr & Manhatton Dr (SB Hardy Dr & FS Manhatton Dr)
#14188 Hardy Dr & 4502 South (SB Hardy Dr & AT 4502 South) 
#14189 Hardy Dr & Minton Dr (SB Hardy Dr & FS Minton Dr)",,2025-10-04 14:00:00,2025-10-05 01:00:00,1,62,7695,,,
2025-10-04 00:11:54,RTA:15477774,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62 Detour on Hardy Dr. between Baseline Rd. and Southern Ave. - Construction,"Northbound;
Regular route to Hardy Dr. and Baseline Rd.,
West on Baseline Rd.,
North on Priest Dr.,
East on Southern Ave.,
North on Hardy Dr. to resume regular route.

Southbound:
Regular route to Hardy Dr. and Southern Ave;
West on Southern Ave.,
South on Priest Dr.,
East on Baseline Rd.,
South on Hardy Dr. to resume regular route.

Bus Stop Closure:
#14144 Hardy Dr & Baseline Rd (NB Hardy Dr & FS Baseline Rd) 
#14145 Hardy Dr & Minton Dr (NB Hardy Dr & NS Minton Dr) 
#14146 Hardy Dr & Greenway Dr (NB Hardy Dr & FS Greenway Dr) 
#14147 Hardy Dr & Manhatton Dr (NB Hardy Dr & NS Manhatton Dr) 
#14186 Hardy Dr & Southern Av (SB Hardy Dr & FS Southern Av) 
#14187 Hardy Dr & Manhatton Dr (SB Hardy Dr & FS Manhatton Dr)
#14188 Hardy Dr & 4502 South (SB Hardy Dr & AT 4502 South) 
#14189 Hardy Dr & Minton Dr (SB Hardy Dr & FS Minton Dr)",,2025-10-04 14:00:00,2025-10-05 01:00:00,1,62,5122,,,
2025-10-04 00:11:54,RTA:15477774,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62 Detour on Hardy Dr. between Baseline Rd. and Southern Ave. - Construction,"Northbound;
Regular route to Hardy Dr. and Baseline Rd.,
West on Baseline Rd.,
North on Priest Dr.,
East on Southern Ave.,
North on Hardy Dr. to resume regular route.

Southbound:
Regular route to Hardy Dr. and Southern Ave;
West on Southern Ave.,
South on Priest Dr.,
East on Baseline Rd.,
South on Hardy Dr. to resume regular route.

Bus Stop Closure:
#14144 Hardy Dr & Baseline Rd (NB Hardy Dr & FS Baseline Rd) 
#14145 Hardy Dr & Minton Dr (NB Hardy Dr & NS Minton Dr) 
#14146 Hardy Dr & Greenway Dr (NB Hardy Dr & FS Greenway Dr) 
#14147 Hardy Dr & Manhatton Dr (NB Hardy Dr & NS Manhatton Dr) 
#14186 Hardy Dr & Southern Av (SB Hardy Dr & FS Southern Av) 
#14187 Hardy Dr & Manhatton Dr (SB Hardy Dr & FS Manhatton Dr)
#14188 Hardy Dr & 4502 South (SB Hardy Dr & AT 4502 South) 
#14189 Hardy Dr & Minton Dr (SB Hardy Dr & FS Minton Dr)",,2025-10-04 14:00:00,2025-10-05 01:00:00,1,62,5123,,,
2025-10-04 00:11:54,RTA:15477774,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62 Detour on Hardy Dr. between Baseline Rd. and Southern Ave. - Construction,"Northbound;
Regular route to Hardy Dr. and Baseline Rd.,
West on Baseline Rd.,
North on Priest Dr.,
East on Southern Ave.,
North on Hardy Dr. to resume regular route.

Southbound:
Regular route to Hardy Dr. and Southern Ave;
West on Southern Ave.,
South on Priest Dr.,
East on Baseline Rd.,
South on Hardy Dr. to resume regular route.

Bus Stop Closure:
#14144 Hardy Dr & Baseline Rd (NB Hardy Dr & FS Baseline Rd) 
#14145 Hardy Dr & Minton Dr (NB Hardy Dr & NS Minton Dr) 
#14146 Hardy Dr & Greenway Dr (NB Hardy Dr & FS Greenway Dr) 
#14147 Hardy Dr & Manhatton Dr (NB Hardy Dr & NS Manhatton Dr) 
#14186 Hardy Dr & Southern Av (SB Hardy Dr & FS Southern Av) 
#14187 Hardy Dr & Manhatton Dr (SB Hardy Dr & FS Manhatton Dr)
#14188 Hardy Dr & 4502 South (SB Hardy Dr & AT 4502 South) 
#14189 Hardy Dr & Minton Dr (SB Hardy Dr & FS Minton Dr)",,2025-10-04 14:00:00,2025-10-05 01:00:00,1,62,5128,,,
2025-10-04 00:11:54,RTA:15477774,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62 Detour on Hardy Dr. between Baseline Rd. and Southern Ave. - Construction,"Northbound;
Regular route to Hardy Dr. and Baseline Rd.,
West on Baseline Rd.,
North on Priest Dr.,
East on Southern Ave.,
North on Hardy Dr. to resume regular route.

Southbound:
Regular route to Hardy Dr. and Southern Ave;
West on Southern Ave.,
South on Priest Dr.,
East on Baseline Rd.,
South on Hardy Dr. to resume regular route.

Bus Stop Closure:
#14144 Hardy Dr & Baseline Rd (NB Hardy Dr & FS Baseline Rd) 
#14145 Hardy Dr & Minton Dr (NB Hardy Dr & NS Minton Dr) 
#14146 Hardy Dr & Greenway Dr (NB Hardy Dr & FS Greenway Dr) 
#14147 Hardy Dr & Manhatton Dr (NB Hardy Dr & NS Manhatton Dr) 
#14186 Hardy Dr & Southern Av (SB Hardy Dr & FS Southern Av) 
#14187 Hardy Dr & Manhatton Dr (SB Hardy Dr & FS Manhatton Dr)
#14188 Hardy Dr & 4502 South (SB Hardy Dr & AT 4502 South) 
#14189 Hardy Dr & Minton Dr (SB Hardy Dr & FS Minton Dr)",,2025-10-04 14:00:00,2025-10-05 01:00:00,1,62,3395,,,
2025-10-04 00:11:54,RTA:15477774,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62 Detour on Hardy Dr. between Baseline Rd. and Southern Ave. - Construction,"Northbound;
Regular route to Hardy Dr. and Baseline Rd.,
West on Baseline Rd.,
North on Priest Dr.,
East on Southern Ave.,
North on Hardy Dr. to resume regular route.

Southbound:
Regular route to Hardy Dr. and Southern Ave;
West on Southern Ave.,
South on Priest Dr.,
East on Baseline Rd.,
South on Hardy Dr. to resume regular route.

Bus Stop Closure:
#14144 Hardy Dr & Baseline Rd (NB Hardy Dr & FS Baseline Rd) 
#14145 Hardy Dr & Minton Dr (NB Hardy Dr & NS Minton Dr) 
#14146 Hardy Dr & Greenway Dr (NB Hardy Dr & FS Greenway Dr) 
#14147 Hardy Dr & Manhatton Dr (NB Hardy Dr & NS Manhatton Dr) 
#14186 Hardy Dr & Southern Av (SB Hardy Dr & FS Southern Av) 
#14187 Hardy Dr & Manhatton Dr (SB Hardy Dr & FS Manhatton Dr)
#14188 Hardy Dr & 4502 South (SB Hardy Dr & AT 4502 South) 
#14189 Hardy Dr & Minton Dr (SB Hardy Dr & FS Minton Dr)",,2025-10-04 14:00:00,2025-10-05 01:00:00,1,62,7729,,,
2025-10-04 00:11:54,RTA:15477774,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62 Detour on Hardy Dr. between Baseline Rd. and Southern Ave. - Construction,"Northbound;
Regular route to Hardy Dr. and Baseline Rd.,
West on Baseline Rd.,
North on Priest Dr.,
East on Southern Ave.,
North on Hardy Dr. to resume regular route.

Southbound:
Regular route to Hardy Dr. and Southern Ave;
West on Southern Ave.,
South on Priest Dr.,
East on Baseline Rd.,
South on Hardy Dr. to resume regular route.

Bus Stop Closure:
#14144 Hardy Dr & Baseline Rd (NB Hardy Dr & FS Baseline Rd) 
#14145 Hardy Dr & Minton Dr (NB Hardy Dr & NS Minton Dr) 
#14146 Hardy Dr & Greenway Dr (NB Hardy Dr & FS Greenway Dr) 
#14147 Hardy Dr & Manhatton Dr (NB Hardy Dr & NS Manhatton Dr) 
#14186 Hardy Dr & Southern Av (SB Hardy Dr & FS Southern Av) 
#14187 Hardy Dr & Manhatton Dr (SB Hardy Dr & FS Manhatton Dr)
#14188 Hardy Dr & 4502 South (SB Hardy Dr & AT 4502 South) 
#14189 Hardy Dr & Minton Dr (SB Hardy Dr & FS Minton Dr)",,2025-10-04 14:00:00,2025-10-05 01:00:00,1,62,3380,,,
2025-10-04 00:11:54,RTA:15477774,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 62 Detour on Hardy Dr. between Baseline Rd. and Southern Ave. - Construction,"Northbound;
Regular route to Hardy Dr. and Baseline Rd.,
West on Baseline Rd.,
North on Priest Dr.,
East on Southern Ave.,
North on Hardy Dr. to resume regular route.

Southbound:
Regular route to Hardy Dr. and Southern Ave;
West on Southern Ave.,
South on Priest Dr.,
East on Baseline Rd.,
South on Hardy Dr. to resume regular route.

Bus Stop Closure:
#14144 Hardy Dr & Baseline Rd (NB Hardy Dr & FS Baseline Rd) 
#14145 Hardy Dr & Minton Dr (NB Hardy Dr & NS Minton Dr) 
#14146 Hardy Dr & Greenway Dr (NB Hardy Dr & FS Greenway Dr) 
#14147 Hardy Dr & Manhatton Dr (NB Hardy Dr & NS Manhatton Dr) 
#14186 Hardy Dr & Southern Av (SB Hardy Dr & FS Southern Av) 
#14187 Hardy Dr & Manhatton Dr (SB Hardy Dr & FS Manhatton Dr)
#14188 Hardy Dr & 4502 South (SB Hardy Dr & AT 4502 South) 
#14189 Hardy Dr & Minton Dr (SB Hardy Dr & FS Minton Dr)",,2025-10-04 14:00:00,2025-10-05 01:00:00,1,62,3391,,,
2025-10-04 00:11:54,RTA:15477802,CONSTRUCTION,NO_SERVICE,WARNING,Mercury Detour between Tempe Transportation Center and University Dr./McAllister Ave. - Construction,"Westbound:
Regular route to McAllister Ave./University Dr.; 
Northwest on Veterans Way/5th St.; 
Continue west on 5th St. to Tempe Transportation Center.

Bus Stop Closures:
#12181 University Dr & Palo Verde Dorms (WB University Dr & AT Palo Verde Dorms) 
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,MERC,3327,,,
2025-10-04 00:11:54,RTA:15477802,CONSTRUCTION,NO_SERVICE,WARNING,Mercury Detour between Tempe Transportation Center and University Dr./McAllister Ave. - Construction,"Westbound:
Regular route to McAllister Ave./University Dr.; 
Northwest on Veterans Way/5th St.; 
Continue west on 5th St. to Tempe Transportation Center.

Bus Stop Closures:
#12181 University Dr & Palo Verde Dorms (WB University Dr & AT Palo Verde Dorms) 
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,MERC,6099,,,
2025-10-04 00:11:54,RTA:15477808,CONSTRUCTION,NO_SERVICE,WARNING,Venus Detour between Tempe Transportation Center and Mill Ave./University Dr. - Construction,"Forward (Clockwise):
Exit Tempe Transportation Center;
Eastbound on 5th St./Veterans Way,
West on University Dr. to resume regular route at College Ave.

Back (Counter-clockwise)
Regular route to Mill Ave./University Dr.; 
Continue north on Mill Ave.,
East on 5th St. to Tempe Transportation Center.

Bus Stop Closures:
#12059 University Dr & Mill Av (EB University Dr & FS Mill Av) 
#12060 University Dr & Myrtle Av (EB University Dr & FS Myrtle Av) 
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,VENU,860,,,
2025-10-04 00:11:54,RTA:15477808,CONSTRUCTION,NO_SERVICE,WARNING,Venus Detour between Tempe Transportation Center and Mill Ave./University Dr. - Construction,"Forward (Clockwise):
Exit Tempe Transportation Center;
Eastbound on 5th St./Veterans Way,
West on University Dr. to resume regular route at College Ave.

Back (Counter-clockwise)
Regular route to Mill Ave./University Dr.; 
Continue north on Mill Ave.,
East on 5th St. to Tempe Transportation Center.

Bus Stop Closures:
#12059 University Dr & Mill Av (EB University Dr & FS Mill Av) 
#12060 University Dr & Myrtle Av (EB University Dr & FS Myrtle Av) 
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,VENU,3327,,,
2025-10-04 00:11:54,RTA:15477808,CONSTRUCTION,NO_SERVICE,WARNING,Venus Detour between Tempe Transportation Center and Mill Ave./University Dr. - Construction,"Forward (Clockwise):
Exit Tempe Transportation Center;
Eastbound on 5th St./Veterans Way,
West on University Dr. to resume regular route at College Ave.

Back (Counter-clockwise)
Regular route to Mill Ave./University Dr.; 
Continue north on Mill Ave.,
East on 5th St. to Tempe Transportation Center.

Bus Stop Closures:
#12059 University Dr & Mill Av (EB University Dr & FS Mill Av) 
#12060 University Dr & Myrtle Av (EB University Dr & FS Myrtle Av) 
#14169 College Av & University Dr (NB College Av & FS University Dr)",,2025-10-04 11:00:00,2025-10-06 06:59:00,1,VENU,859,,,
2025-10-04 00:11:54,RTA:15478251,OTHER_CAUSE,NO_SERVICE,WARNING,Rt. 17 Arizona State Fair Detour,"Eastbound:
Regular route to 19th Ave. and McDowell Rd.,
South on 19th Ave.,
East on Van Buren St.,
North on 15th Ave.,
East on McDowell Rd. to resume regular route.

Westbound:
Regular route to 15th Ave. and McDowell Rd.,
South on 15th Ave.,
West on Van Buren St.,
North on 19th Ave.,
West on McDowell Rd. to resume regular route.

Bus Stop Closures:
#11342 McDowell Rd & 19th Av (EB McDowell Rd & FS 19th Av) 
#11343 McDowell Rd & 17th Av (EB McDowell Rd & FS 17th Av) 
#11456 McDowell Rd & 15th Av (WB McDowell Rd & FS 15th Av) 
#11457 McDowell Rd & 17th Av (WB McDowell Rd & FS 17th Av) 
#11458 McDowell Rd & 18th Av (WB McDowell Rd & FS 18th Av)",https://www.valleymetro.org/maps-schedules/17,2025-10-04 00:00:00,2025-10-04 06:59:00,3,17,6791,,,
2025-10-04 00:11:54,RTA:15478251,OTHER_CAUSE,NO_SERVICE,WARNING,Rt. 17 Arizona State Fair Detour,"Eastbound:
Regular route to 19th Ave. and McDowell Rd.,
South on 19th Ave.,
East on Van Buren St.,
North on 15th Ave.,
East on McDowell Rd. to resume regular route.

Westbound:
Regular route to 15th Ave. and McDowell Rd.,
South on 15th Ave.,
West on Van Buren St.,
North on 19th Ave.,
West on McDowell Rd. to resume regular route.

Bus Stop Closures:
#11342 McDowell Rd & 19th Av (EB McDowell Rd & FS 19th Av) 
#11343 McDowell Rd & 17th Av (EB McDowell Rd & FS 17th Av) 
#11456 McDowell Rd & 15th Av (WB McDowell Rd & FS 15th Av) 
#11457 McDowell Rd & 17th Av (WB McDowell Rd & FS 17th Av) 
#11458 McDowell Rd & 18th Av (WB McDowell Rd & FS 18th Av)",https://www.valleymetro.org/maps-schedules/17,2025-10-04 00:00:00,2025-10-04 06:59:00,3,17,6792,,,
2025-10-04 00:11:54,RTA:15478251,OTHER_CAUSE,NO_SERVICE,WARNING,Rt. 17 Arizona State Fair Detour,"Eastbound:
Regular route to 19th Ave. and McDowell Rd.,
South on 19th Ave.,
East on Van Buren St.,
North on 15th Ave.,
East on McDowell Rd. to resume regular route.

Westbound:
Regular route to 15th Ave. and McDowell Rd.,
South on 15th Ave.,
West on Van Buren St.,
North on 19th Ave.,
West on McDowell Rd. to resume regular route.

Bus Stop Closures:
#11342 McDowell Rd & 19th Av (EB McDowell Rd & FS 19th Av) 
#11343 McDowell Rd & 17th Av (EB McDowell Rd & FS 17th Av) 
#11456 McDowell Rd & 15th Av (WB McDowell Rd & FS 15th Av) 
#11457 McDowell Rd & 17th Av (WB McDowell Rd & FS 17th Av) 
#11458 McDowell Rd & 18th Av (WB McDowell Rd & FS 18th Av)",https://www.valleymetro.org/maps-schedules/17,2025-10-04 00:00:00,2025-10-04 06:59:00,3,17,1488,,,
2025-10-04 00:11:54,RTA:15478251,OTHER_CAUSE,NO_SERVICE,WARNING,Rt. 17 Arizona State Fair Detour,"Eastbound:
Regular route to 19th Ave. and McDowell Rd.,
South on 19th Ave.,
East on Van Buren St.,
North on 15th Ave.,
East on McDowell Rd. to resume regular route.

Westbound:
Regular route to 15th Ave. and McDowell Rd.,
South on 15th Ave.,
West on Van Buren St.,
North on 19th Ave.,
West on McDowell Rd. to resume regular route.

Bus Stop Closures:
#11342 McDowell Rd & 19th Av (EB McDowell Rd & FS 19th Av) 
#11343 McDowell Rd & 17th Av (EB McDowell Rd & FS 17th Av) 
#11456 McDowell Rd & 15th Av (WB McDowell Rd & FS 15th Av) 
#11457 McDowell Rd & 17th Av (WB McDowell Rd & FS 17th Av) 
#11458 McDowell Rd & 18th Av (WB McDowell Rd & FS 18th Av)",https://www.valleymetro.org/maps-schedules/17,2025-10-04 00:00:00,2025-10-04 06:59:00,3,17,1487,,,
2025-10-04 00:11:54,RTA:15478251,OTHER_CAUSE,NO_SERVICE,WARNING,Rt. 17 Arizona State Fair Detour,"Eastbound:
Regular route to 19th Ave. and McDowell Rd.,
South on 19th Ave.,
East on Van Buren St.,
North on 15th Ave.,
East on McDowell Rd. to resume regular route.

Westbound:
Regular route to 15th Ave. and McDowell Rd.,
South on 15th Ave.,
West on Van Buren St.,
North on 19th Ave.,
West on McDowell Rd. to resume regular route.

Bus Stop Closures:
#11342 McDowell Rd & 19th Av (EB McDowell Rd & FS 19th Av) 
#11343 McDowell Rd & 17th Av (EB McDowell Rd & FS 17th Av) 
#11456 McDowell Rd & 15th Av (WB McDowell Rd & FS 15th Av) 
#11457 McDowell Rd & 17th Av (WB McDowell Rd & FS 17th Av) 
#11458 McDowell Rd & 18th Av (WB McDowell Rd & FS 18th Av)",https://www.valleymetro.org/maps-schedules/17,2025-10-04 00:00:00,2025-10-04 06:59:00,3,17,6827,,,
2025-10-04 00:11:54,RTA:15478407,CONSTRUCTION,NO_SERVICE,WARNING,Rt. 81 Detour between Hayden Rd./McDonald Dr. and Indian Bend Rd./Pima Rd. - Construction,"Northbound:
Regular route to Hayden Rd. and McDonald Dr.,
Continue North on Hayden Rd.,
East on Indian Bend Rd.,
North on Pima Rd. to resume regular route.

Southbound:
Regular route to Pima Rd. and Indian Bend Rd.,
West on Indian Bend  Rd.,
South on Hayden Rd. to resume regular route at McDonald Dr.

Bus Stop Closures:
12023 McDonald Dr & Pima Rd (WB McDonald Dr & FS Pima Rd) 
12029 McDonald Dr & 86th St (WB McDonald Dr & FS 86th St) 	
12030 McDonald Dr & Granite Reef Rd (EB McDonald Dr & FS Granite Reef Rd) 
12046 McDonald Dr & 86th St (EB McDonald Dr & FS 86th St)
12093 Pima Rd & McDonald Dr (NB Pima Rd & FS McDonald Dr) 
12113 Pima Rd & Indian Bend Rd (NB Pima Rd & NS Indian Bend Rd)
14888 McDonald Dr & Hayden Rd (EB McDonald Dr & FS Hayden Rd)
14890 McDonald Dr & 82nd St (EB McDonald Dr & FS 82nd St) 
14900 McDonald Dr & Granite Reef Rd (WB McDonald Dr & FS Granite Reef Rd) 
14901 McDonald Dr & 82nd St (WB McDonald Dr & FS 82nd St) 	
16979 Pima Rd & Indian Bend Rd (SB Pima Rd & FS Indian Bend Rd)",https://www.valleymetro.org/maps-schedules/81,2025-09-29 15:34:00,2025-10-04 06:59:00,1,81,473,,,
