trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_216347_b_78503_tn_5,11:00:00,11:00:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_5,11:02:00,11:02:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_5,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_5,11:04:00,11:04:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_5,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_5,11:08:00,11:08:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_5,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_5,11:16:00,11:16:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_6,12:00:00,12:00:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_6,12:02:00,12:02:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_6,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_6,12:04:00,12:04:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_6,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_6,12:08:00,12:08:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_6,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_6,12:16:00,12:16:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_7,13:00:00,13:00:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_7,13:02:00,13:02:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_7,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_7,13:04:00,13:04:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_7,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_7,13:08:00,13:08:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_7,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_7,13:16:00,13:16:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_8,14:00:00,14:00:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_8,14:02:00,14:02:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_8,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_8,14:04:00,14:04:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_8,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_8,14:08:00,14:08:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_8,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216347_b_78503_tn_8,14:16:00,14:16:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_1,08:30:00,08:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_1,08:32:00,08:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_1,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_1,08:34:00,08:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_1,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_1,08:38:00,08:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_1,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_1,08:46:00,08:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_2,09:30:00,09:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_2,09:32:00,09:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_2,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_2,09:34:00,09:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_2,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_2,09:38:00,09:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_2,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_2,09:46:00,09:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_3,10:30:00,10:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_3,10:32:00,10:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_3,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_3,10:34:00,10:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_3,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_3,10:38:00,10:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_3,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_3,10:46:00,10:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_4,11:30:00,11:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_4,11:32:00,11:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_4,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_4,11:34:00,11:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_4,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_4,11:38:00,11:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_4,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_4,11:46:00,11:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_5,12:30:00,12:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_5,12:32:00,12:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_5,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_5,12:34:00,12:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_5,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_5,12:38:00,12:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_5,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_5,12:46:00,12:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_6,13:30:00,13:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_6,13:32:00,13:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_6,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_6,13:34:00,13:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_6,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_6,13:38:00,13:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_6,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_6,13:46:00,13:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_7,14:30:00,14:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_7,14:32:00,14:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_7,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_7,14:34:00,14:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_7,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_7,14:38:00,14:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_7,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_7,14:46:00,14:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_8,15:30:00,15:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_8,15:32:00,15:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_8,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_8,15:34:00,15:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_8,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_8,15:38:00,15:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_8,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_8,15:46:00,15:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_9,16:30:00,16:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_9,16:32:00,16:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_9,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_9,16:34:00,16:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_9,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_9,16:38:00,16:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_9,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_33571_tn_9,16:46:00,16:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_1,08:30:00,08:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_1,08:32:00,08:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_1,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_1,08:34:00,08:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_1,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_1,08:38:00,08:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_1,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_1,08:46:00,08:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_2,09:30:00,09:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_2,09:32:00,09:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_2,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_2,09:34:00,09:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_2,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_2,09:38:00,09:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_2,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_2,09:46:00,09:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_3,10:30:00,10:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_3,10:32:00,10:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_3,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_3,10:34:00,10:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_3,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_3,10:38:00,10:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_3,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_3,10:46:00,10:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_4,11:30:00,11:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_4,11:32:00,11:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_4,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_4,11:34:00,11:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_4,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_4,11:38:00,11:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_4,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_4,11:46:00,11:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_5,12:30:00,12:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_5,12:32:00,12:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_5,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_5,12:34:00,12:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_5,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_5,12:38:00,12:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_5,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_5,12:46:00,12:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_6,13:30:00,13:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_6,13:32:00,13:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_6,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_6,13:34:00,13:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_6,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_6,13:38:00,13:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_6,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_6,13:46:00,13:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_7,14:30:00,14:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_7,14:32:00,14:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_7,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_7,14:34:00,14:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_7,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_7,14:38:00,14:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_7,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_7,14:46:00,14:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_8,15:30:00,15:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_8,15:32:00,15:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_8,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_8,15:34:00,15:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_8,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_8,15:38:00,15:38:00,784982,6,SMART Stn - Transit Mall - Eastside Transit Center,0,0,2876.59533990864,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_8,,,784983,7,SMART Stn - Transit Mall - Eastside Transit Center,0,0,3482.11418971513,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_8,15:46:00,15:46:00,784980,8,SMART Stn - Transit Mall - Eastside Transit Center,0,0,4236.53453282,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_9,16:30:00,16:30:00,785023,1,SMART Station - Downtown Petaluma,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_9,16:32:00,16:32:00,784988,2,SMART Station - Downtown Petaluma,0,0,1301.79122130623,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_9,,,784989,3,SMART Station - Downtown Petaluma,0,0,1670.08230558638,0,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_9,16:34:00,16:34:00,784990,4,SMART Station - Downtown Petaluma,0,0,2080.57732095176,1,,,,,1,1,,,,,,,,,,,
t_216348_b_78501_tn_9,,,784981,5,SMART Station - Downtown Petaluma,0,0,2382.5674828416,0,,,,,1,1,,,,,,,,,,,
