trip_id,stop_id,arrival_time,departure_time,stop_sequence,continuous_pickup,continuous_drop_off,start_service_area_radius,end_service_area_radius,departure_buffer
800241-SCH-1909-Blocking-Weekday-30,755000,09:00:00,09:02:00,2,-999,-999,-999.0,-999.0,0
800242-SCH-1909-Blocking-Weekday-30,755000,09:05:00,09:05:00,1,-999,-999,-999.0,-999.0,0
800242-SCH-1909-Blocking-Weekday-30,25765,09:13:00,09:13:00,2,-999,-999,-999.0,-999.0,0
800243-SCH-1909-Blocking-Weekday-30,25765,09:13:00,09:13:00,1,-999,-999,-999.0,-999.0,0
800243-SCH-1909-Blocking-Weekday-30,755000,09:20:00,09:20:00,2,-999,-999,-999.0,-999.0,0
800244-SCH-1909-Blocking-Weekday-30,755000,09:20:00,09:20:00,1,-999,-999,-999.0,-999.0,0
800244-SCH-1909-Blocking-Weekday-30,25765,09:28:00,09:28:00,2,-999,-999,-999.0,-999.0,0
800245-SCH-1909-Blocking-Weekday-30,25765,09:28:00,09:28:00,1,-999,-999,-999.0,-999.0,0
800245-SCH-1909-Blocking-Weekday-30,755000,09:35:00,09:35:00,2,-999,-999,-999.0,-999.0,0
800246-SCH-1909-Blocking-Weekday-30,755000,09:35:00,09:35:00,1,-999,-999,-999.0,-999.0,0
800246-SCH-1909-Blocking-Weekday-30,25765,09:43:00,09:43:00,2,-999,-999,-999.0,-999.0,0
800247-SCH-1909-Blocking-Weekday-30,25765,09:43:00,09:43:00,1,-999,-999,-999.0,-999.0,0
800247-SCH-1909-Blocking-Weekday-30,755000,09:50:00,09:52:00,2,-999,-999,-999.0,-999.0,0
800248-SCH-1909-Blocking-Weekday-30,755000,09:50:00,09:50:00,1,-999,-999,-999.0,-999.0,0
800248-SCH-1909-Blocking-Weekday-30,25765,09:58:00,09:58:00,2,-999,-999,-999.0,-999.0,0
800249-SCH-1909-Blocking-Weekday-30,25765,09:58:00,09:58:00,1,-999,-999,-999.0,-999.0,0
800249-SCH-1909-Blocking-Weekday-30,755000,10:05:00,10:07:00,2,-999,-999,-999.0,-999.0,0
800250-SCH-1909-Blocking-Weekday-30,755000,10:10:00,10:10:00,1,-999,-999,-999.0,-999.0,0
800250-SCH-1909-Blocking-Weekday-30,25765,10:18:00,10:18:00,2,-999,-999,-999.0,-999.0,0
800251-SCH-1909-Blocking-Weekday-30,25765,10:18:00,10:18:00,1,-999,-999,-999.0,-999.0,0
800251-SCH-1909-Blocking-Weekday-30,755000,10:25:00,10:27:00,2,-999,-999,-999.0,-999.0,0
800252-SCH-1909-Blocking-Weekday-30,755000,10:30:00,10:30:00,1,-999,-999,-999.0,-999.0,0
800252-SCH-1909-Blocking-Weekday-30,25765,10:38:00,10:38:00,2,-999,-999,-999.0,-999.0,0
800253-SCH-1909-Blocking-Weekday-30,25765,10:38:00,10:38:00,1,-999,-999,-999.0,-999.0,0
800253-SCH-1909-Blocking-Weekday-30,755006,10:43:00,10:44:00,2,-999,-999,-999.0,-999.0,0
800253-SCH-1909-Blocking-Weekday-30,755000,10:49:00,10:50:00,3,-999,-999,-999.0,-999.0,0
800254-SCH-1909-Blocking-Weekday-30,755000,10:50:00,10:50:00,1,-999,-999,-999.0,-999.0,0
800254-SCH-1909-Blocking-Weekday-30,25765,10:58:00,10:58:00,2,-999,-999,-999.0,-999.0,0
800255-SCH-1909-Blocking-Weekday-30,25765,10:58:00,10:58:00,1,-999,-999,-999.0,-999.0,0
800255-SCH-1909-Blocking-Weekday-30,755006,11:03:00,11:04:00,2,-999,-999,-999.0,-999.0,0
800255-SCH-1909-Blocking-Weekday-30,755000,11:09:00,11:10:00,3,-999,-999,-999.0,-999.0,0
800256-SCH-1909-Blocking-Weekday-30,755000,11:10:00,11:10:00,1,-999,-999,-999.0,-999.0,0
800256-SCH-1909-Blocking-Weekday-30,25765,11:18:00,11:18:00,2,-999,-999,-999.0,-999.0,0
800257-SCH-1909-Blocking-Weekday-30,25765,11:18:00,11:18:00,1,-999,-999,-999.0,-999.0,0
800257-SCH-1909-Blocking-Weekday-30,755006,11:23:00,11:24:00,2,-999,-999,-999.0,-999.0,0
800257-SCH-1909-Blocking-Weekday-30,755000,11:29:00,11:30:00,3,-999,-999,-999.0,-999.0,0
800258-SCH-1909-Blocking-Weekday-30,755000,11:30:00,11:30:00,1,-999,-999,-999.0,-999.0,0
800258-SCH-1909-Blocking-Weekday-30,25765,11:38:00,11:38:00,2,-999,-999,-999.0,-999.0,0
800259-SCH-1909-Blocking-Weekday-30,25765,11:38:00,11:38:00,1,-999,-999,-999.0,-999.0,0
800259-SCH-1909-Blocking-Weekday-30,755006,11:43:00,11:44:00,2,-999,-999,-999.0,-999.0,0
800259-SCH-1909-Blocking-Weekday-30,755000,11:49:00,11:50:00,3,-999,-999,-999.0,-999.0,0
800260-SCH-1909-Blocking-Weekday-30,755000,11:50:00,11:50:00,1,-999,-999,-999.0,-999.0,0
800260-SCH-1909-Blocking-Weekday-30,755006,11:57:00,11:57:00,2,-999,-999,-999.0,-999.0,0
800260-SCH-1909-Blocking-Weekday-30,25765,12:02:00,12:02:00,3,-999,-999,-999.0,-999.0,0
800261-SCH-1909-Blocking-Weekday-30,25765,12:02:00,12:02:00,1,-999,-999,-999.0,-999.0,0
800261-SCH-1909-Blocking-Weekday-30,755000,12:10:00,12:10:00,2,-999,-999,-999.0,-999.0,0
800262-SCH-1909-Blocking-Weekday-30,755000,12:10:00,12:10:00,1,-999,-999,-999.0,-999.0,0
800262-SCH-1909-Blocking-Weekday-30,755006,12:17:00,12:17:00,2,-999,-999,-999.0,-999.0,0
800262-SCH-1909-Blocking-Weekday-30,25765,12:22:00,12:22:00,3,-999,-999,-999.0,-999.0,0
800263-SCH-1909-Blocking-Weekday-30,25765,12:22:00,12:22:00,1,-999,-999,-999.0,-999.0,0
800263-SCH-1909-Blocking-Weekday-30,755000,12:30:00,12:30:00,2,-999,-999,-999.0,-999.0,0
800264-SCH-1909-Blocking-Weekday-30,755000,12:30:00,12:30:00,1,-999,-999,-999.0,-999.0,0
800264-SCH-1909-Blocking-Weekday-30,755006,12:37:00,12:37:00,2,-999,-999,-999.0,-999.0,0
800264-SCH-1909-Blocking-Weekday-30,25765,12:42:00,12:42:00,3,-999,-999,-999.0,-999.0,0
800265-SCH-1909-Blocking-Weekday-30,25765,12:42:00,12:42:00,1,-999,-999,-999.0,-999.0,0
800265-SCH-1909-Blocking-Weekday-30,755000,12:50:00,12:50:00,2,-999,-999,-999.0,-999.0,0
800266-SCH-1909-Blocking-Weekday-30,755000,12:50:00,12:50:00,1,-999,-999,-999.0,-999.0,0
800266-SCH-1909-Blocking-Weekday-30,755006,12:57:00,12:57:00,2,-999,-999,-999.0,-999.0,0
800266-SCH-1909-Blocking-Weekday-30,25765,13:02:00,13:02:00,3,-999,-999,-999.0,-999.0,0
800267-SCH-1909-Blocking-Weekday-30,25765,13:02:00,13:02:00,1,-999,-999,-999.0,-999.0,0
800267-SCH-1909-Blocking-Weekday-30,755000,13:10:00,13:10:00,2,-999,-999,-999.0,-999.0,0
800268-SCH-1909-Blocking-Weekday-30,755000,13:10:00,13:10:00,1,-999,-999,-999.0,-999.0,0
800268-SCH-1909-Blocking-Weekday-30,755006,13:17:00,13:17:00,2,-999,-999,-999.0,-999.0,0
800268-SCH-1909-Blocking-Weekday-30,25765,13:22:00,13:22:00,3,-999,-999,-999.0,-999.0,0
800269-SCH-1909-Blocking-Weekday-30,25765,13:22:00,13:22:00,1,-999,-999,-999.0,-999.0,0
800269-SCH-1909-Blocking-Weekday-30,755000,13:30:00,13:30:00,2,-999,-999,-999.0,-999.0,0
800270-SCH-1909-Blocking-Weekday-30,755000,13:30:00,13:30:00,1,-999,-999,-999.0,-999.0,0
800270-SCH-1909-Blocking-Weekday-30,755006,13:37:00,13:37:00,2,-999,-999,-999.0,-999.0,0
800270-SCH-1909-Blocking-Weekday-30,25765,13:42:00,13:42:00,3,-999,-999,-999.0,-999.0,0
800271-SCH-1909-Blocking-Weekday-30,25765,13:42:00,13:42:00,1,-999,-999,-999.0,-999.0,0
800271-SCH-1909-Blocking-Weekday-30,755000,13:50:00,13:50:00,2,-999,-999,-999.0,-999.0,0
800272-SCH-1909-Blocking-Weekday-30,755000,13:50:00,13:50:00,1,-999,-999,-999.0,-999.0,0
800272-SCH-1909-Blocking-Weekday-30,755006,13:57:00,13:57:00,2,-999,-999,-999.0,-999.0,0
800272-SCH-1909-Blocking-Weekday-30,25765,14:02:00,14:02:00,3,-999,-999,-999.0,-999.0,0
800273-SCH-1909-Blocking-Weekday-30,25765,14:02:00,14:02:00,1,-999,-999,-999.0,-999.0,0
800273-SCH-1909-Blocking-Weekday-30,755000,14:10:00,14:10:00,2,-999,-999,-999.0,-999.0,0
800274-SCH-1909-Blocking-Weekday-30,755000,14:10:00,14:10:00,1,-999,-999,-999.0,-999.0,0
800274-SCH-1909-Blocking-Weekday-30,755006,14:17:00,14:17:00,2,-999,-999,-999.0,-999.0,0
800274-SCH-1909-Blocking-Weekday-30,25765,14:22:00,14:22:00,3,-999,-999,-999.0,-999.0,0
800275-SCH-1909-Blocking-Weekday-30,25765,14:22:00,14:22:00,1,-999,-999,-999.0,-999.0,0
800275-SCH-1909-Blocking-Weekday-30,755000,14:30:00,14:30:00,2,-999,-999,-999.0,-999.0,0
800276-SCH-1909-Blocking-Weekday-30,755000,14:20:00,14:20:00,1,-999,-999,-999.0,-999.0,0
800276-SCH-1909-Blocking-Weekday-30,755006,14:27:00,14:27:00,2,-999,-999,-999.0,-999.0,0
800276-SCH-1909-Blocking-Weekday-30,25765,14:32:00,14:32:00,3,-999,-999,-999.0,-999.0,0
800277-SCH-1909-Blocking-Weekday-30,25765,14:32:00,14:32:00,1,-999,-999,-999.0,-999.0,0
800277-SCH-1909-Blocking-Weekday-30,755000,14:40:00,14:40:00,2,-999,-999,-999.0,-999.0,0
800278-SCH-1909-Blocking-Weekday-30,755000,14:30:00,14:30:00,1,-999,-999,-999.0,-999.0,0
800278-SCH-1909-Blocking-Weekday-30,755006,14:37:00,14:37:00,2,-999,-999,-999.0,-999.0,0
800278-SCH-1909-Blocking-Weekday-30,25765,14:42:00,14:42:00,3,-999,-999,-999.0,-999.0,0
800279-SCH-1909-Blocking-Weekday-30,25765,14:42:00,14:42:00,1,-999,-999,-999.0,-999.0,0
800279-SCH-1909-Blocking-Weekday-30,755000,14:50:00,14:50:00,2,-999,-999,-999.0,-999.0,0
800280-SCH-1909-Blocking-Weekday-30,755000,14:40:00,14:40:00,1,-999,-999,-999.0,-999.0,0
800280-SCH-1909-Blocking-Weekday-30,755006,14:47:00,14:47:00,2,-999,-999,-999.0,-999.0,0
800280-SCH-1909-Blocking-Weekday-30,25765,14:52:00,14:52:00,3,-999,-999,-999.0,-999.0,0
800281-SCH-1909-Blocking-Weekday-30,25765,14:52:00,14:52:00,1,-999,-999,-999.0,-999.0,0
800281-SCH-1909-Blocking-Weekday-30,755000,15:00:00,15:00:00,2,-999,-999,-999.0,-999.0,0
800282-SCH-1909-Blocking-Weekday-30,755000,14:50:00,14:50:00,1,-999,-999,-999.0,-999.0,0
800282-SCH-1909-Blocking-Weekday-30,755006,14:57:00,14:57:00,2,-999,-999,-999.0,-999.0,0
800282-SCH-1909-Blocking-Weekday-30,25765,15:02:00,15:02:00,3,-999,-999,-999.0,-999.0,0
800283-SCH-1909-Blocking-Weekday-30,25765,15:02:00,15:02:00,1,-999,-999,-999.0,-999.0,0
800283-SCH-1909-Blocking-Weekday-30,755000,15:10:00,15:10:00,2,-999,-999,-999.0,-999.0,0
800284-SCH-1909-Blocking-Weekday-30,755000,15:00:00,15:00:00,1,-999,-999,-999.0,-999.0,0
800284-SCH-1909-Blocking-Weekday-30,755006,15:07:00,15:07:00,2,-999,-999,-999.0,-999.0,0
800284-SCH-1909-Blocking-Weekday-30,25765,15:12:00,15:12:00,3,-999,-999,-999.0,-999.0,0
800285-SCH-1909-Blocking-Weekday-30,25765,15:12:00,15:12:00,1,-999,-999,-999.0,-999.0,0
800285-SCH-1909-Blocking-Weekday-30,755000,15:20:00,15:20:00,2,-999,-999,-999.0,-999.0,0
800286-SCH-1909-Blocking-Weekday-30,755000,15:10:00,15:10:00,1,-999,-999,-999.0,-999.0,0
800286-SCH-1909-Blocking-Weekday-30,755006,15:17:00,15:17:00,2,-999,-999,-999.0,-999.0,0
800286-SCH-1909-Blocking-Weekday-30,25765,15:22:00,15:22:00,3,-999,-999,-999.0,-999.0,0
800287-SCH-1909-Blocking-Weekday-30,25765,15:22:00,15:22:00,1,-999,-999,-999.0,-999.0,0
800287-SCH-1909-Blocking-Weekday-30,755000,15:30:00,15:30:00,2,-999,-999,-999.0,-999.0,0
800288-SCH-1909-Blocking-Weekday-30,755000,15:20:00,15:20:00,1,-999,-999,-999.0,-999.0,0
800288-SCH-1909-Blocking-Weekday-30,755006,15:27:00,15:27:00,2,-999,-999,-999.0,-999.0,0
800288-SCH-1909-Blocking-Weekday-30,25765,15:32:00,15:32:00,3,-999,-999,-999.0,-999.0,0
800289-SCH-1909-Blocking-Weekday-30,25765,15:32:00,15:32:00,1,-999,-999,-999.0,-999.0,0
800289-SCH-1909-Blocking-Weekday-30,755000,15:40:00,15:40:00,2,-999,-999,-999.0,-999.0,0
800290-SCH-1909-Blocking-Weekday-30,755000,15:25:00,15:25:00,1,-999,-999,-999.0,-999.0,0
800290-SCH-1909-Blocking-Weekday-30,755006,15:32:00,15:32:00,2,-999,-999,-999.0,-999.0,0
800290-SCH-1909-Blocking-Weekday-30,25765,15:37:00,15:37:00,3,-999,-999,-999.0,-999.0,0
800291-SCH-1909-Blocking-Weekday-30,25765,15:37:00,15:37:00,1,-999,-999,-999.0,-999.0,0
800291-SCH-1909-Blocking-Weekday-30,755000,15:45:00,15:45:00,2,-999,-999,-999.0,-999.0,0
800292-SCH-1909-Blocking-Weekday-30,755000,15:30:00,15:30:00,1,-999,-999,-999.0,-999.0,0
800292-SCH-1909-Blocking-Weekday-30,755006,15:37:00,15:37:00,2,-999,-999,-999.0,-999.0,0
800292-SCH-1909-Blocking-Weekday-30,25765,15:42:00,15:42:00,3,-999,-999,-999.0,-999.0,0
800293-SCH-1909-Blocking-Weekday-30,25765,15:42:00,15:42:00,1,-999,-999,-999.0,-999.0,0
800293-SCH-1909-Blocking-Weekday-30,755000,15:50:00,15:50:00,2,-999,-999,-999.0,-999.0,0
800294-SCH-1909-Blocking-Weekday-30,755000,15:34:00,15:34:00,1,-999,-999,-999.0,-999.0,0
800294-SCH-1909-Blocking-Weekday-30,755006,15:41:00,15:41:00,2,-999,-999,-999.0,-999.0,0
800294-SCH-1909-Blocking-Weekday-30,25765,15:46:00,15:46:00,3,-999,-999,-999.0,-999.0,0
800295-SCH-1909-Blocking-Weekday-30,25765,15:46:00,15:46:00,1,-999,-999,-999.0,-999.0,0
800295-SCH-1909-Blocking-Weekday-30,755000,15:54:00,15:54:00,2,-999,-999,-999.0,-999.0,0
800296-SCH-1909-Blocking-Weekday-30,755000,15:38:00,15:38:00,1,-999,-999,-999.0,-999.0,0
800296-SCH-1909-Blocking-Weekday-30,755006,15:45:00,15:45:00,2,-999,-999,-999.0,-999.0,0
800296-SCH-1909-Blocking-Weekday-30,25765,15:50:00,15:50:00,3,-999,-999,-999.0,-999.0,0
800297-SCH-1909-Blocking-Weekday-30,25765,15:50:00,15:50:00,1,-999,-999,-999.0,-999.0,0
800297-SCH-1909-Blocking-Weekday-30,755000,15:58:00,15:58:00,2,-999,-999,-999.0,-999.0,0
800298-SCH-1909-Blocking-Weekday-30,755000,15:42:00,15:42:00,1,-999,-999,-999.0,-999.0,0
800298-SCH-1909-Blocking-Weekday-30,755006,15:49:00,15:49:00,2,-999,-999,-999.0,-999.0,0
800298-SCH-1909-Blocking-Weekday-30,25765,15:54:00,15:54:00,3,-999,-999,-999.0,-999.0,0
800299-SCH-1909-Blocking-Weekday-30,25765,15:54:00,15:54:00,1,-999,-999,-999.0,-999.0,0
800299-SCH-1909-Blocking-Weekday-30,755000,16:02:00,16:02:00,2,-999,-999,-999.0,-999.0,0
800300-SCH-1909-Blocking-Weekday-30,755000,15:47:00,15:47:00,1,-999,-999,-999.0,-999.0,0
800300-SCH-1909-Blocking-Weekday-30,755006,15:54:00,15:54:00,2,-999,-999,-999.0,-999.0,0
800300-SCH-1909-Blocking-Weekday-30,25765,15:59:00,15:59:00,3,-999,-999,-999.0,-999.0,0
800301-SCH-1909-Blocking-Weekday-30,25765,15:59:00,15:59:00,1,-999,-999,-999.0,-999.0,0
800301-SCH-1909-Blocking-Weekday-30,755000,16:07:00,16:07:00,2,-999,-999,-999.0,-999.0,0
800302-SCH-1909-Blocking-Weekday-30,755000,15:52:00,15:52:00,1,-999,-999,-999.0,-999.0,0
800302-SCH-1909-Blocking-Weekday-30,755006,15:59:00,15:59:00,2,-999,-999,-999.0,-999.0,0
800302-SCH-1909-Blocking-Weekday-30,25765,16:04:00,16:04:00,3,-999,-999,-999.0,-999.0,0
800303-SCH-1909-Blocking-Weekday-30,25765,16:04:00,16:04:00,1,-999,-999,-999.0,-999.0,0
800303-SCH-1909-Blocking-Weekday-30,755000,16:12:00,16:12:00,2,-999,-999,-999.0,-999.0,0
800304-SCH-1909-Blocking-Weekday-30,755000,15:56:00,15:56:00,1,-999,-999,-999.0,-999.0,0
800304-SCH-1909-Blocking-Weekday-30,755006,16:03:00,16:03:00,2,-999,-999,-999.0,-999.0,0
800304-SCH-1909-Blocking-Weekday-30,25765,16:08:00,16:08:00,3,-999,-999,-999.0,-999.0,0
800305-SCH-1909-Blocking-Weekday-30,25765,16:08:00,16:08:00,1,-999,-999,-999.0,-999.0,0
800305-SCH-1909-Blocking-Weekday-30,755000,16:16:00,16:16:00,2,-999,-999,-999.0,-999.0,0
800306-SCH-1909-Blocking-Weekday-30,755000,16:00:00,16:00:00,1,-999,-999,-999.0,-999.0,0
800306-SCH-1909-Blocking-Weekday-30,755006,16:07:00,16:07:00,2,-999,-999,-999.0,-999.0,0
800306-SCH-1909-Blocking-Weekday-30,25765,16:12:00,16:12:00,3,-999,-999,-999.0,-999.0,0
800307-SCH-1909-Blocking-Weekday-30,25765,16:12:00,16:12:00,1,-999,-999,-999.0,-999.0,0
800307-SCH-1909-Blocking-Weekday-30,755000,16:20:00,16:20:00,2,-999,-999,-999.0,-999.0,0
800308-SCH-1909-Blocking-Weekday-30,755000,16:04:00,16:04:00,1,-999,-999,-999.0,-999.0,0
800308-SCH-1909-Blocking-Weekday-30,755006,16:11:00,16:11:00,2,-999,-999,-999.0,-999.0,0
800308-SCH-1909-Blocking-Weekday-30,25765,16:16:00,16:16:00,3,-999,-999,-999.0,-999.0,0
800309-SCH-1909-Blocking-Weekday-30,25765,16:16:00,16:16:00,1,-999,-999,-999.0,-999.0,0
800309-SCH-1909-Blocking-Weekday-30,755000,16:24:00,16:24:00,2,-999,-999,-999.0,-999.0,0
800310-SCH-1909-Blocking-Weekday-30,755000,16:09:00,16:09:00,1,-999,-999,-999.0,-999.0,0
800310-SCH-1909-Blocking-Weekday-30,755006,16:16:00,16:16:00,2,-999,-999,-999.0,-999.0,0
800310-SCH-1909-Blocking-Weekday-30,25765,16:21:00,16:21:00,3,-999,-999,-999.0,-999.0,0
800311-SCH-1909-Blocking-Weekday-30,25765,16:21:00,16:21:00,1,-999,-999,-999.0,-999.0,0
800311-SCH-1909-Blocking-Weekday-30,755000,16:29:00,16:29:00,2,-999,-999,-999.0,-999.0,0
800312-SCH-1909-Blocking-Weekday-30,755000,16:14:00,16:14:00,1,-999,-999,-999.0,-999.0,0
800312-SCH-1909-Blocking-Weekday-30,755006,16:21:00,16:21:00,2,-999,-999,-999.0,-999.0,0
800312-SCH-1909-Blocking-Weekday-30,25765,16:26:00,16:26:00,3,-999,-999,-999.0,-999.0,0
800313-SCH-1909-Blocking-Weekday-30,25765,16:26:00,16:26:00,1,-999,-999,-999.0,-999.0,0
800313-SCH-1909-Blocking-Weekday-30,755000,16:34:00,16:34:00,2,-999,-999,-999.0,-999.0,0
800314-SCH-1909-Blocking-Weekday-30,755000,16:18:00,16:18:00,1,-999,-999,-999.0,-999.0,0
800314-SCH-1909-Blocking-Weekday-30,755006,16:25:00,16:25:00,2,-999,-999,-999.0,-999.0,0
800314-SCH-1909-Blocking-Weekday-30,25765,16:30:00,16:30:00,3,-999,-999,-999.0,-999.0,0
800315-SCH-1909-Blocking-Weekday-30,25765,16:30:00,16:30:00,1,-999,-999,-999.0,-999.0,0
800315-SCH-1909-Blocking-Weekday-30,755000,16:38:00,16:38:00,2,-999,-999,-999.0,-999.0,0
800316-SCH-1909-Blocking-Weekday-30,755000,16:22:00,16:22:00,1,-999,-999,-999.0,-999.0,0
800316-SCH-1909-Blocking-Weekday-30,755006,16:29:00,16:29:00,2,-999,-999,-999.0,-999.0,0
800316-SCH-1909-Blocking-Weekday-30,25765,16:34:00,16:34:00,3,-999,-999,-999.0,-999.0,0
800317-SCH-1909-Blocking-Weekday-30,25765,16:34:00,16:34:00,1,-999,-999,-999.0,-999.0,0
800317-SCH-1909-Blocking-Weekday-30,755000,16:42:00,16:42:00,2,-999,-999,-999.0,-999.0,0
800318-SCH-1909-Blocking-Weekday-30,755000,16:26:00,16:26:00,1,-999,-999,-999.0,-999.0,0
800318-SCH-1909-Blocking-Weekday-30,755006,16:33:00,16:33:00,2,-999,-999,-999.0,-999.0,0
800318-SCH-1909-Blocking-Weekday-30,25765,16:38:00,16:38:00,3,-999,-999,-999.0,-999.0,0
800319-SCH-1909-Blocking-Weekday-30,25765,16:38:00,16:38:00,1,-999,-999,-999.0,-999.0,0
800319-SCH-1909-Blocking-Weekday-30,755000,16:46:00,16:46:00,2,-999,-999,-999.0,-999.0,0
800320-SCH-1909-Blocking-Weekday-30,755000,16:31:00,16:31:00,1,-999,-999,-999.0,-999.0,0
800320-SCH-1909-Blocking-Weekday-30,755006,16:38:00,16:38:00,2,-999,-999,-999.0,-999.0,0
800320-SCH-1909-Blocking-Weekday-30,25765,16:43:00,16:43:00,3,-999,-999,-999.0,-999.0,0
800321-SCH-1909-Blocking-Weekday-30,25765,16:43:00,16:43:00,1,-999,-999,-999.0,-999.0,0
800321-SCH-1909-Blocking-Weekday-30,755000,16:51:00,16:51:00,2,-999,-999,-999.0,-999.0,0
800322-SCH-1909-Blocking-Weekday-30,755000,16:36:00,16:36:00,1,-999,-999,-999.0,-999.0,0
800322-SCH-1909-Blocking-Weekday-30,755006,16:43:00,16:43:00,2,-999,-999,-999.0,-999.0,0
800322-SCH-1909-Blocking-Weekday-30,25765,16:48:00,16:48:00,3,-999,-999,-999.0,-999.0,0
800323-SCH-1909-Blocking-Weekday-30,25765,16:48:00,16:48:00,1,-999,-999,-999.0,-999.0,0
800323-SCH-1909-Blocking-Weekday-30,755000,16:56:00,16:56:00,2,-999,-999,-999.0,-999.0,0
800324-SCH-1909-Blocking-Weekday-30,755000,16:40:00,16:40:00,1,-999,-999,-999.0,-999.0,0
800324-SCH-1909-Blocking-Weekday-30,755006,16:47:00,16:47:00,2,-999,-999,-999.0,-999.0,0
800324-SCH-1909-Blocking-Weekday-30,25765,16:52:00,16:52:00,3,-999,-999,-999.0,-999.0,0
800325-SCH-1909-Blocking-Weekday-30,25765,16:52:00,16:52:00,1,-999,-999,-999.0,-999.0,0
800325-SCH-1909-Blocking-Weekday-30,755000,17:00:00,17:00:00,2,-999,-999,-999.0,-999.0,0
800326-SCH-1909-Blocking-Weekday-30,755000,16:44:00,16:44:00,1,-999,-999,-999.0,-999.0,0
800326-SCH-1909-Blocking-Weekday-30,755006,16:51:00,16:51:00,2,-999,-999,-999.0,-999.0,0
800326-SCH-1909-Blocking-Weekday-30,25765,16:56:00,16:56:00,3,-999,-999,-999.0,-999.0,0
800327-SCH-1909-Blocking-Weekday-30,25765,16:56:00,16:56:00,1,-999,-999,-999.0,-999.0,0
800327-SCH-1909-Blocking-Weekday-30,755000,17:04:00,17:04:00,2,-999,-999,-999.0,-999.0,0
800328-SCH-1909-Blocking-Weekday-30,755000,16:48:00,16:48:00,1,-999,-999,-999.0,-999.0,0
800328-SCH-1909-Blocking-Weekday-30,755006,16:55:00,16:55:00,2,-999,-999,-999.0,-999.0,0
800328-SCH-1909-Blocking-Weekday-30,25765,17:00:00,17:00:00,3,-999,-999,-999.0,-999.0,0
800329-SCH-1909-Blocking-Weekday-30,25765,17:00:00,17:00:00,1,-999,-999,-999.0,-999.0,0
800329-SCH-1909-Blocking-Weekday-30,755000,17:08:00,17:08:00,2,-999,-999,-999.0,-999.0,0
800330-SCH-1909-Blocking-Weekday-30,755000,16:53:00,16:53:00,1,-999,-999,-999.0,-999.0,0
800330-SCH-1909-Blocking-Weekday-30,755006,17:00:00,17:00:00,2,-999,-999,-999.0,-999.0,0
800330-SCH-1909-Blocking-Weekday-30,25765,17:05:00,17:05:00,3,-999,-999,-999.0,-999.0,0
800331-SCH-1909-Blocking-Weekday-30,25765,17:05:00,17:05:00,1,-999,-999,-999.0,-999.0,0
800331-SCH-1909-Blocking-Weekday-30,755000,17:13:00,17:13:00,2,-999,-999,-999.0,-999.0,0
800332-SCH-1909-Blocking-Weekday-30,755000,16:58:00,16:58:00,1,-999,-999,-999.0,-999.0,0
800332-SCH-1909-Blocking-Weekday-30,755006,17:05:00,17:05:00,2,-999,-999,-999.0,-999.0,0
800332-SCH-1909-Blocking-Weekday-30,25765,17:10:00,17:10:00,3,-999,-999,-999.0,-999.0,0
800333-SCH-1909-Blocking-Weekday-30,25765,17:10:00,17:10:00,1,-999,-999,-999.0,-999.0,0
800333-SCH-1909-Blocking-Weekday-30,755000,17:18:00,17:18:00,2,-999,-999,-999.0,-999.0,0
800334-SCH-1909-Blocking-Weekday-30,755000,17:02:00,17:02:00,1,-999,-999,-999.0,-999.0,0
800334-SCH-1909-Blocking-Weekday-30,755006,17:09:00,17:09:00,2,-999,-999,-999.0,-999.0,0
800334-SCH-1909-Blocking-Weekday-30,25765,17:14:00,17:14:00,3,-999,-999,-999.0,-999.0,0
800335-SCH-1909-Blocking-Weekday-30,25765,17:14:00,17:14:00,1,-999,-999,-999.0,-999.0,0
800335-SCH-1909-Blocking-Weekday-30,755000,17:22:00,17:22:00,2,-999,-999,-999.0,-999.0,0
800336-SCH-1909-Blocking-Weekday-30,755000,17:06:00,17:06:00,1,-999,-999,-999.0,-999.0,0
800336-SCH-1909-Blocking-Weekday-30,755006,17:13:00,17:13:00,2,-999,-999,-999.0,-999.0,0
800336-SCH-1909-Blocking-Weekday-30,25765,17:18:00,17:18:00,3,-999,-999,-999.0,-999.0,0
800337-SCH-1909-Blocking-Weekday-30,25765,17:18:00,17:18:00,1,-999,-999,-999.0,-999.0,0
800337-SCH-1909-Blocking-Weekday-30,755000,17:26:00,17:26:00,2,-999,-999,-999.0,-999.0,0
800338-SCH-1909-Blocking-Weekday-30,755000,17:10:00,17:10:00,1,-999,-999,-999.0,-999.0,0
800338-SCH-1909-Blocking-Weekday-30,755006,17:17:00,17:17:00,2,-999,-999,-999.0,-999.0,0
800338-SCH-1909-Blocking-Weekday-30,25765,17:22:00,17:22:00,3,-999,-999,-999.0,-999.0,0
800339-SCH-1909-Blocking-Weekday-30,25765,17:22:00,17:22:00,1,-999,-999,-999.0,-999.0,0
800339-SCH-1909-Blocking-Weekday-30,755000,17:30:00,17:30:00,2,-999,-999,-999.0,-999.0,0
800340-SCH-1909-Blocking-Weekday-30,755000,17:15:00,17:15:00,1,-999,-999,-999.0,-999.0,0
800340-SCH-1909-Blocking-Weekday-30,755006,17:22:00,17:22:00,2,-999,-999,-999.0,-999.0,0
800340-SCH-1909-Blocking-Weekday-30,25765,17:27:00,17:27:00,3,-999,-999,-999.0,-999.0,0
