timetable_id,stop_id,stop_sequence,stop_name,connected_routes
2196,757457,1,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2196,757958,2,W Napa St & 5th St W (ac Safeway),32/Sonoma Valley
2196,757959,3,Maxwell Village Shopping Center (inside) ,"32/Sonoma Valley, 34/Santa Rosa, Sonoma"
2196,757487,4,Fiesta Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2196,757492,5,Hwy 12 & Marin Ave,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2196,757429,6,Hwy 12 & Marin Ave,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2196,757432,7,Boyes Hot Springs,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2196,757443,8,Grove St & Bay St,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2196,757437,9,Maxwell Village on Hwy 12,"32/Sonoma Valley, 34/Santa Rosa, Sonoma"
2196,757968,10,W Napa St & 5th St W (front of Safeway),32/Sonoma Valley
2196,757970,11,Sonoma Marketplace (on West Napa),32/Sonoma Valley
2196,757455,12,E Broadway & MacArthur (Ac Sonoma Vly HS),"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2196,757457,13,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2197,757457,1,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2197,757465,2,W MacArthur & Broadway (Ac Sonoma Vly HS),"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley"
2197,757453,3,2nd St W & Andrieux (Sonoma Medical Ctr),"32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2197,757454,4,2nd St W & Sonoma Marketplace,"32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2197,757975,5,Sonoma Valley Hospital,32/Sonoma Valley
2197,757450,6,Pueblo Serena MHP,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2197,758001,7,Temelec Circle & Mission Dr,"32/Sonoma Valley, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2197,758002,8,Via Colombard & Carnation,32/Sonoma Valley
2197,757982,9,Hermosa Pkwy & Watmaugh Rd,32/Sonoma Valley
2197,757467,10,Pueblo Serena MHP,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2197,758007,11,Sonoma Valley Hospital,32/Sonoma Valley
2197,757458,12,2nd St West & Sonoma Marketplace,"32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2197,757459,13,2nd St W & Andrieux (Ac Son Medical Ctr),"32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2197,757455,14,E Broadway & MacArthur (Ac Sonoma Vly HS),"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2197,757457,15,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2198,757457,1,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2198,757958,2,W Napa St & 5th St W (ac Safeway),32/Sonoma Valley
2198,757959,3,Maxwell Village Shopping Center (inside) ,"32/Sonoma Valley, 34/Santa Rosa, Sonoma"
2198,757487,4,Fiesta Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2198,757492,5,Hwy 12 & Marin Ave,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2198,757432,6,Boyes Hot Springs,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2198,757443,7,Grove St & Bay St,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2198,757437,8,Maxwell Village on Hwy 12,"32/Sonoma Valley, 34/Santa Rosa, Sonoma"
2198,757968,9,W Napa St & 5th St W (front of Safeway),32/Sonoma Valley
2198,757970,10,Sonoma Marketplace (on West Napa),32/Sonoma Valley
2198,757457,11,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2199,757457,1,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2199,757465,2,W MacArthur & Broadway (Ac Sonoma Vly HS),"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley"
2199,757453,3,2nd St W & Andrieux (Sonoma Medical Ctr),"32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2199,757454,4,2nd St W & Sonoma Marketplace,"32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2199,757975,5,Sonoma Valley Hospital,32/Sonoma Valley
2199,757450,6,Pueblo Serena MHP,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2199,758001,7,Temelec Circle & Mission Dr,"32/Sonoma Valley, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2199,758002,8,Via Colombard & Carnation,32/Sonoma Valley
2199,757982,9,Hermosa Pkwy & Watmaugh Rd,32/Sonoma Valley
2199,757467,10,Pueblo Serena MHP,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2199,758007,11,Sonoma Valley Hospital,32/Sonoma Valley
2199,757458,12,2nd St West & Sonoma Marketplace,"32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2199,757459,13,2nd St W & Andrieux (Ac Son Medical Ctr),"32/Sonoma Valley, 38/Sonoma Valley, San Rafael"
2199,757455,14,E Broadway & MacArthur (Ac Sonoma Vly HS),"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2199,757457,15,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2202,757068,1,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2202,757383,2,Montgomery Village,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma"
2202,757392,3,St Francis Ctr (Hwy 12 & Calistoga Rd),"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma"
2202,757413,4,Kenwood (Hwy 12 & Greene St),"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2202,757418,5,Hwy 12 & Madrone Rd,"30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma"
2202,757496,6,Agua Caliente Rd & Lake St,"30/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2202,757432,7,Boyes Hot Springs,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2202,757965,8,Railroad Ave & Toy Ln,"32/Sonoma Valley, 34/Santa Rosa, Sonoma"
2202,757443,9,Grove St & Bay St,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2202,757959,10,Maxwell Village Shopping Center (inside) ,"32/Sonoma Valley, 34/Santa Rosa, Sonoma"
2202,757448,11,5th St W & W Napa,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2202,758005,12,Broadway & Leveroni Rd,"30/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2202,757457,13,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2203,757457,1,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2203,757463,2,Broadway & Leveroni Rd,"30/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2203,757469,3,5th St W & W Napa,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2203,757959,4,Maxwell Village Shopping Center (inside) ,"32/Sonoma Valley, 34/Santa Rosa, Sonoma"
2203,757476,5,Bay St/Verano Ave (ac El Verano PO),"30/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2203,757489,6,Boyes Hot Springs (Sonoma Mission Inn),"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2203,757427,7,Agua Caliente Rd & Lake St,"30/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2203,757493,8,Hwy 12 & Madrone Rd,"30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma"
2203,757509,9,Kenwood (Hwy 12 & Greene St),"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael"
2203,757527,10,St Francis Ctr (Hwy 12 & Calistoga Rd),"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma"
2203,757536,11,Montgomery Village,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma"
2203,757068,12,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2210,757717,1,Petaluma Transit Mall,"40/Sonoma, Petaluma, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 53/East County Connector, 54/South County Connector"
2210,758001,2,Temelec Circle & Mission Dr,"32/Sonoma Valley, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2210,758005,3,Broadway & Leveroni Rd,"30/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2210,757457,4,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2211,757457,1,Sonoma Plaza,"30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 32/Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2211,757463,2,Broadway & Leveroni Rd,"30/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2211,757978,3,Temelec Circle & Mission Dr,"38/Sonoma Valley, San Rafael, 40/Sonoma, Petaluma, 53/East County Connector"
2211,757717,4,Petaluma Transit Mall,"40/Sonoma, Petaluma, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 53/East County Connector, 54/South County Connector"
2214,757826,1,Amarosa Academy,"42/Santa Rosa, Industry West Business Park"
2214,757825,2,W Robles Ave & Standish Ave,"42/Santa Rosa, Industry West Business Park"
2214,757829,3,Moorland Ave & Todd Rd,"42/Santa Rosa, Industry West Business Park"
2214,757833,4,Moorland Ave & Bellevue Ave,"42/Santa Rosa, Industry West Business Park"
2214,757836,5,Corby Extension,"42/Santa Rosa, Industry West Business Park"
2214,757712,6,Santa Rosa Ave & Colgan Ave (Market Place),"42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2214,757068,7,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2215,757068,1,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2215,757568,2,Santa Rosa Ave & Commercial Ct (Market Place),"42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2215,757837,3,Corby Extension,"42/Santa Rosa, Industry West Business Park"
2215,758745,4,Bellevue Ave & Moorland Ave,"42/Santa Rosa, Industry West Business Park"
2215,757844,5,Moorland Ave & Todd Rd,"42/Santa Rosa, Industry West Business Park"
2215,757826,6,Amarosa Academy,"42/Santa Rosa, Industry West Business Park"
2215,757848,7,W Robles Ave & Standish Ave,"42/Santa Rosa, Industry West Business Park"
2228,757717,1,Petaluma Transit Mall,"40/Sonoma, Petaluma, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 53/East County Connector, 54/South County Connector"
2228,757722,2,N McDowell Blvd (Lucchesi Park),"44/Petaluma, JC, SSU, Santa Rosa"
2228,757728,3,Sonoma Mtn Pkwy (Petaluma SRJC),"30/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa"
2228,757658,4,Petaluma Blvd & Mary (Downtown Petaluma),"48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2228,757664,5,Petaluma Blvd N & Stony Pt Rd,"48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2228,757668,6,Old Redwood Hwy & Petaluma Hill Rd,"30/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2228,757676,7,Cotati Hub,"26/Sebastopol, Cotati, Rohnert Park, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 52/West County Connector, 54/South County Connector"
2228,757751,8,Sonoma State University,"10/Cotati, Rohnert Park, Sonoma State University, 26/Sebastopol, Cotati, Rohnert Park, 30/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 46/Santa Rosa, Sonoma State University, Cotati Depot, 52/West County Connector"
2228,757768,9,East Cotati Ave & Ryan Lane,"10T/Cotati, Rohnert Park Tripper, 26/Sebastopol, Cotati, Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa"
2228,757683,10,Adrian & Southwest,"10T/Cotati, Rohnert Park Tripper, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2228,757689,11,Commerce Blvd & RP Expressway,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2228,757691,12,Redwood Dr & RP Expressway (Budget Inn),"44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2228,757899,13,Labath & Martin,"44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2228,761115,14,Graton Resort (North Entrance),"12/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2228,809086,15,Redwood Dr / Commerce Blvd (Taco Bell across from Chili's),"12/Northern Rohnert Park, 14/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2228,757703,16,Santa Rosa Ave/ Todd Rd,"44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2228,757068,17,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2228,757074,18,Ac Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2228,757080,19,County Admin Center (Ventura Ave),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2228,757277,20,Coddingtown,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2229,757277,1,Coddingtown,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2229,757284,2,County Admin Center (Ventura Ave),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2229,757291,3,Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
